gene.symbol	gene.entrezid
AAGAB	79719
MANBAL	63905
LTBP4	8425
C5ORF54	NA
MAST3	23031
PEX14	5195
STXBP6	29091
MTHFS	10588
C8ORF80	NA
RPH3AL	9501
CD300A	11314
AVPR1A	552
GNA12	2768
TP73	7161
ANG	283
EBF1	1879
BPGM	669
ZFAND5	7763
GNMT	27232
SAT2	54407
PRKAG2	51422
C14ORF4	NA
DLG5	9231
MCM4	4173
METTL3	56339
FFAR2	2867
MCEE	84693
RALYL	138046
RAB11FIP4	84440
NOL12	79159
SNX14	57231
THBD	7056
PTGIR	5739
ZNF687	57592
EFHA2	286097
CD160	11126
PRMT3	10196
SAMD4A	23034
PPFIBP2	8495
MMS19	64210
C1QTNF7	114905
CD200R1	131450
HDHD2	84064
C1ORF85	NA
DLL4	54567
SH3PXD2B	285590
CEP68	23177
ECHDC1	55862
CTSL1	1514
NUP155	9631
TSEN15	116461
SLC39A10	57181
GARS	2617
CDNF	441549
PHF19	26147
SEPT8	23176
SSC5D	284297
EIF5	1983
GLMN	11146
LOC389791	NA
RUNDC3B	154661
PAFAH2	5051
RPTOR	57521
CBX3	11335
NCOR1	9611
RASGRP4	115727
METTL7A	25840
RNF138	51444
WDR4	10785
ALDH9A1	223
MAFG	4097
ADH1B	125
TSPAN11	441631
CNIH4	29097
NUDT9P1	119369
RUVBL1	8607
TOMM40	10452
CCT5	22948
CTNNA1	1495
MED22	6837
RDM1	201299
C7ORF25	NA
MPDZ	8777
MAT1A	4143
PDK4	5166
YES1	7525
DERA	51071
RGS9BP	388531
MTUS2	23281
HS3ST3B1	9953
SUV39H1	6839
SLC38A6	145389
POP1	10940
FOXP2	93986
SLC35E4	339665
C5ORF33	NA
ACVR1C	130399
VWA2	340706
STYX	6815
RNF122	79845
ACYP1	97
IFT46	56912
NCAM2	401
CLN5	1203
WFS1	7466
SFRS8	6433
TOPBP1	11073
TMEM47	83604
CHTF18	63922
TLCD1	116238
GINS2	51659
RNFT2	84900
DDX12	440081
UFC1	51506
SFXN1	94081
PPP1R15A	23645
FHL1	2273
PTMS	5763
CYB561D1	284613
PPME1	51400
CYB5D1	124637
HPGD	3248
B4GALT1	2683
ACOX1	51
AATF	26574
SLCO1B1	10599
SERTAD1	29950
MPDU1	9526
ZNF740	283337
NDOR1	27158
TNR	7143
DDX49	54555
KLRF1	51348
SERPINA10	51156
C8ORF77	NA
SLC12A7	10723
PDSS2	57107
IL1R1	3554
CCRN4L	25819
ALDH4A1	8659
SETD3	84193
ASXL3	80816
CDC7	8317
STX17	55014
ZBED1	9189
TK2	7083
CYB5A	1528
PTPRB	5787
SLC4A4	8671
RPS6KL1	83694
SERPINA4	5267
PLCXD3	345557
NTN4	8079
ZBTB12	221527
BCL9	607
ABHD13	84945
KIAA1731	85459
CDCA4	55038
TSPAN17	26262
ZSCAN16	80345
ZBTB9	221504
CYP2A6	1548
CHP	11261
CR1L	1379
PSMD14	10213
DHRS12	79758
EIF4E3	317649
BOP1	23246
MARCH5	54708
PSMD4	5710
CDC40	51362
LRG1	116844
LOC338799	NA
PHOSPHO1	162466
PIPSL	266971
ARSD	414
SLC17A2	6569
TMEM30A	55754
GPR172A	79581
SLC41A2	84102
CWC27	10283
FGFR1OP	11116
TBC1D7	51256
GSG2	83903
MSTO2P	100129405
FBXO21	23014
SLC7A6	9057
CTHRC1	115908
OLA1	29789
CTTN	2017
TM2D2	83877
MAVS	57506
RABEP1	9135
MRPS23	51649
LECT2	3950
PER1	5187
ADI1	55256
CDK16	5127
CHST7	56548
RBP5	1381
SAV1	60485
CENPP	401541
SULT1A1	6817
C17ORF65	NA
STAT3	6774
GINS4	84296
ZCCHC6	79670
MYO18B	84700
C16ORF70	NA
POLA1	5422
CCDC64	92558
LGTN	1939
ASPN	54829
PRR5	55615
CLN8	2055
LEMD2	221496
SBF1	6305
MEA1	4201
RNASEH1	246243
SRGN	5552
RAG1AP1	55974
KRI1	65095
ALG3	10195
TCHP	84260
KLF4	9314
SORT1	6272
FAM162B	221303
PDSS1	23590
DPYS	1807
PCK2	5106
TRANK1	9881
RARB	5915
COL18A1	80781
TTLL1	25809
ATAD2	29028
PICALM	8301
NME1	4830
NCAPG2	54892
H19	283120
SP6	80320
KIAA1737	85457
ODZ3	10178
DARS2	55157
HIBADH	11112
C1ORF168	NA
LOC100216001	NA
MIER1	57708
RGN	9104
AMDHD1	144193
B4GALNT1	2583
CEBPD	1052
MTMR9	66036
B3GNTL1	146712
TRIM59	286827
TTC19	54902
LOC221122	221122
GGT6	124975
HBA1	3039
LDHA	3939
ANO10	55129
CRAT	1384
CDC14B	8555
PADI4	23569
ABLIM3	22885
MEP1B	4225
LIPG	9388
TMEM71	137835
GRPEL1	80273
PDCD1LG2	80380
MRPL32	64928
C9ORF68	NA
GPRIN2	9721
ACTG2	72
C5ORF32	NA
TESK2	10420
PCDH17	27253
SHMT1	6470
AZGP1	563
UFD1L	7353
PSAT1	29968
SH3BGRL2	83699
CALM1	801
CYP2C18	1562
HMGA1	3159
TNFSF11	8600
BMPR1B	658
F11	2160
NDRG3	57446
C1ORF31	NA
SORD	6652
ANGPT2	285
GSPT2	23708
DEAF1	10522
TMEM200C	645369
ABCD3	5825
KHK	3795
PTK2	5747
LLGL1	3996
PABPC4L	132430
TRAM2	9697
EXPH5	23086
RFX8	731220
DPH2	1802
FCGR3A	2214
ADHFE1	137872
DVL3	1857
PIGF	5281
TDRD1	56165
OTUD6B	51633
SMAD6	4091
NUP205	23165
DAP3	7818
INTS7	25896
MBIP	51562
TRAF6	7189
SMC2	10592
GNPAT	8443
PINK1	65018
RAB25	57111
BRD9	65980
LZTR1	8216
DPEP2	64174
TBX15	6913
FAT4	79633
MAMSTR	284358
OCRL	4952
C16ORF75	NA
YPEL2	388403
HABP2	3026
VNN3	55350
SMYD3	64754
MYO1F	4542
CCR9	1238
RAP2A	5911
LOC348926	NA
INHBC	3626
CAPN11	11131
GLOD5	392465
ZNF473	25888
GP6	51206
C1QTNF6	114904
STC2	8614
SLC36A1	206358
C11ORF82	NA
LOC100129066	NA
SULT1A2	6799
SULT1E1	6783
DAK	26007
RRM1	6240
DNM3	26052
LEF1	51176
CITED2	10370
FIGNL1	63979
C1ORF173	NA
CYB5D2	124936
EPHX4	253152
MAGEA1	4100
TRAPPC6B	122553
TOP3B	8940
AP3M2	10947
FLRT2	23768
SIGIRR	59307
SLC6A12	6539
SGCA	6442
ZKSCAN3	80317
GABPB2	2553
ABCG5	64240
MAGED2	10916
SPNS1	83985
UBL4A	8266
SPSB2	84727
CYP2E1	1571
EXOC4	60412
GSDMC	56169
GGA3	23163
STRN4	29888
MICALL1	85377
ZNF74	7625
NUPL2	11097
BET3L	100128327
CDK4	1019
SLC25A39	51629
FAM57B	83723
PRSS22	64063
MSH5	4439
MT1A	4489
NME6	10201
FAM21B	387680
SORBS3	10174
ZNF143	7702
G6PD	2539
SH2D1B	117157
MPPED1	758
RBM19	9904
ACBD4	79777
TSC22D2	9819
NDUFV2	4729
HSF2BP	11077
DPYD	1806
KIF3A	11127
CR1	1378
CBS	875
UGGT1	56886
QRICH2	84074
EDEM1	9695
TCEAL7	56849
PITX1	5307
TMEM57	55219
SCGB3A1	92304
IFT52	51098
CNKSR3	154043
FOXF1	2294
SAMD10	140700
PRELP	5549
XDH	7498
ALAD	210
FABP1	2168
SUN2	25777
C18ORF18	NA
RAB27A	5873
LOC541471	NA
AAK1	22848
ZNF695	57116
CHML	1122
MLF2	8079
PDGFRB	5159
CFTR	1080
IPO13	9670
C1ORF198	NA
PTCRA	171558
PKN3	29941
PRDX3	10935
TNFRSF17	608
RCVRN	5957
ARID4A	5926
ANKRD57	65124
FGD1	2245
SIRT7	51547
RFXANK	8625
CLIC6	54102
FUCA1	2517
SELE	6401
SLC13A5	284111
RAD9A	5883
CDK5RAP1	51654
TGM3	7053
MCCC2	64087
UBB	7314
ADAMTS2	9509
OTUD1	220213
ISX	91464
REPS2	9185
SLC7A2	6542
NR4A2	4929
HIBCH	26275
ST6GALNAC6	30815
DUSP9	1852
PAIP2B	400961
HLF	2034
ITGB1BP1	9270
DVL2	1856
PLA2G16	11145
C16ORF88	NA
AMPD1	270
CES3	23491
C17ORF87	NA
MFSD5	84975
DAPK2	23604
CRAMP1L	57585
ZWILCH	55055
NBAS	51594
C18ORF19	NA
ABHD12	26090
TMEM133	83935
C14ORF43	NA
PAPSS2	9060
NCAPH2	29781
ANO1	55107
SEZ6L2	26470
MYO3A	53904
RAB17	64284
CYP2U1	113612
MAP7	9053
SMARCA2	6595
PCNA	5111
POLR2K	5440
TYMS	7298
MAPK3	5595
GLT1D1	144423
C11ORF84	NA
HSPB1	3315
PRRG4	79056
PNMA2	10687
NARF	26502
PDGFC	56034
NEK6	10783
NEDD4L	23327
CD69	969
EI24	9538
LOC90784	90784
NCKIPSD	51517
CBLN2	147381
FBXO8	26269
JMJD4	65094
KCNJ10	3766
NRG1	3084
GDF6	392255
NUP93	9688
OSBPL3	26031
NUP133	55746
FGR	2268
NCSTN	23385
TNFSF13	8741
FAP	1056
PDLIM2	64236
CCNE2	9134
PHYH	5264
GCN1L1	10985
NSUN5P2	260294
ZBTB40	9923
NAB2	4665
EHHADH	1962
IL18RAP	8807
ZNF193	7746
KLF13	51621
CDKN2B	1030
PGP	54858
C14ORF176	NA
RNF146	81847
NUP107	57122
HADH	3030
TTC39A	22996
LOC407835	407835
AGBL5	60509
MED25	55090
EFCAB1	79645
GCHFR	2644
KLK10	5655
NPEPL1	79716
ARHGAP33	115703
TMEM81	388730
TNN	63923
ZNF572	137209
FAM100A	124402
IGF2BP1	10642
SETD4	54093
ZNF512B	57473
SMARCD1	6602
METTL13	51603
HEY1	23462
C12ORF73	NA
RBMS3	27303
CPN2	1370
GPSM2	29899
GRK6	2870
TPK1	27010
IL13RA1	3597
NSD1	64324
SERPINI1	5274
C1ORF74	NA
CD81	975
PPIA	5478
TMEM9	252839
TIGD2	166815
MED20	9477
WEE1	7465
SERPINF2	5345
ATMIN	23300
TIGD6	81789
WHSC2	7469
ASNA1	439
GATM	2628
ZFP64	55734
C12ORF72	NA
MGC16121	NA
MOGAT1	116255
SPG7	6687
LOC100128292	NA
ZSWIM7	125150
PALM3	342979
INVS	27130
KIAA0922	23240
ZNF607	84775
SOCS7	30837
CNGA1	1259
ZBTB45	84878
DNAJB6	10049
SEPT5	5413
STX10	8677
CLEC4D	338339
IQGAP2	10788
PCMT1	5110
FNDC4	64838
CLCN7	1186
IGFBP1	3484
TTR	7276
SLC39A1	27173
AMOTL2	51421
C17ORF53	NA
TERT	7015
ALDH5A1	7915
C17ORF56	NA
FTSJ3	117246
BAIAP2L2	80115
HINFP	25988
LRRC37B2	147172
STK11IP	114790
CLYBL	171425
C8ORF79	NA
LOC642852	642852
PRRX1	5396
TMEFF1	8577
LOC92659	NA
RET	5979
PID1	55022
TAT	6898
C1S	716
PXMP2	5827
RAD23B	5887
C10ORF57	NA
DIO3OS	64150
RNF216	54476
BACH2	60468
C10ORF26	NA
NLRC4	58484
ZNF815	401303
CDKN2AIP	55602
FIBP	9158
TBXAS1	6916
HERPUD1	9709
NAA40	79829
ARG1	383
GREM2	64388
IPCEF1	26034
GPR180	160897
ZCCHC24	219654
SNRPC	3183
KCNJ15	3772
LPL	3936
DCAF13	25879
TANK	10010
PPP2R5D	5528
SIPA1L3	23094
SFN	2810
EOMES	8320
RNF214	257160
PSMC4	5704
KIAA1429	25962
TMEM209	84928
HARS2	23438
RNF24	11237
ATG5	9474
S100A3	6274
SOX6	55553
LAGE3	8270
POLR3F	10621
DMRTA1	63951
NR0B2	8431
RRP9	9136
SIRT5	23408
NAP1L5	266812
CAMK2B	816
PIK3C2B	5287
PRG4	10216
LZTFL1	54585
PRMT10	90826
RBM24	221662
CS	1431
DBF4	10926
DCTD	1635
C6ORF26	NA
PREP	5550
TAL2	6887
LSM4	25804
PRUNE2	158471
LST-3TM12	338821
AKAP8L	26993
TMEM132D	121256
GRIK1	2897
JRKL	8690
DFNB31	25861
LRRC7	57554
SNRK	54861
TLE4	7091
C19ORF48	NA
FAM50A	9130
C5ORF28	NA
SIK1	150094
CCDC15	80071
WFDC1	58189
C2ORF44	NA
CDO1	1036
RNF157	114804
ERI2	112479
SEMA3E	9723
MIER2	54531
LOC127841	NA
RALY	22913
POU6F2	11281
SDHA	6389
SLC37A4	2542
OAF	220323
MEX3A	92312
TPRG1L	127262
LOC728606	NA
SDC4	6385
UBD	10537
PECR	55825
NRIP2	83714
SLC39A7	7922
MUS81	80198
DMWD	1762
ITGA2	3673
GFOD2	81577
CPOX	1371
LOC647121	NA
ANK3	288
INTS3	65123
GON4L	54856
CNTN3	5067
RNF8	9025
APCS	325
MFSD6L	162387
SLC34A1	6569
MST1	4485
DYNLL1	8655
FARSB	10056
MAPK8IP2	23542
NOL7	51406
HCLS1	3059
ACOT1	641371
PLA2G12A	81579
PMS2L4	5382
CD82	3732
ITPKA	3706
SCN4B	6330
VKORC1	79001
RIT1	6016
PSKH1	5681
CORO1B	57175
CAMK2G	818
C6ORF89	NA
ARL6IP1	23204
NCRNA00095	283932
ZNF24	7572
PUF60	22827
ARHGAP20	57569
C6ORF153	NA
PSRC1	84722
RSPH10B2	728194
ARHGEF12	23365
SAMD11	148398
PDGFB	5155
ASB16	92591
LAP3	7852
SDS	10993
ALPK3	57538
MKRN3	7681
SLC25A16	8034
SCG2	4221
SLC2A9	56606
COPG2	26958
FAM83B	222584
LRRC3	81543
TULP3	7289
SSR3	6747
PROM2	150696
C7ORF49	NA
ZNF792	126375
ZNF544	27300
ARL16	339231
GATSL1	729438
UNK	85451
ABCA9	10350
ZBTB7B	51043
DGKI	9162
MBL1P	8512
CXORF23	NA
THNSL1	79896
SPIC	121599
ZMYND12	84217
UNC119B	84747
ALDH1A3	220
UGT1A4	54657
FMO3	2328
ENPP1	5167
BNC1	40
IK	3550
ITSN1	6453
LDB2	9079
RPL23AP82	284942
HSD11B1	3290
DZIP3	9666
PDLIM7	9260
DNA2	1763
LRRK2	120892
FANCB	2187
ABHD2	11057
ARPC1A	10552
KLHL36	79786
ABHD4	63874
C22ORF46	NA
LCA5	167691
ENPEP	2028
GBP2	2634
NPC1	4864
CXORF66	NA
RIBC2	26150
CWH43	80157
CCDC134	79879
XYLT2	64132
RAN	5901
QKI	9444
RBM3	5935
TMEM53	79639
PTTG3P	26255
CENPJ	55835
TIGD7	91151
GPT2	84706
LOC100128191	NA
SLC28A1	9154
MMRN1	22915
LONP2	83752
HES6	55502
HERC3	8916
ZNF684	127396
MANF	7873
FAM64A	54478
KCNK17	89822
PPP1R1C	151242
KLHL2	11275
ABHD15	116236
F2RL3	9002
MUC13	56667
LOC643837	NA
GATS	352954
LOC91316	NA
CPN1	1369
ADAMTS7	11173
PPIL4	85313
GPR19	2842
POC1A	25886
RBMX	27316
ZNF654	55279
LOC642597	NA
GRIN2B	2904
ZKSCAN4	387032
GLTPD2	388323
VSIG10	54621
DICER1	23405
GOSR2	9570
PIK3AP1	118788
ESRP2	80004
CYP4F3	4051
SDC3	9672
KYNU	8942
VPS37C	55048
C21ORF56	NA
UNC45A	55898
DAXX	1616
PIK3R2	5296
SORCS1	114815
C17ORF85	NA
C6ORF134	NA
PPARGC1A	10891
UBL3	5412
SASS6	163786
ANKZF1	55139
ENTPD6	955
GLUD2	2747
IARS	3376
CCL4L2	9560
CMTM4	146223
NT5E	4907
ATP6V1F	9296
DNAJC9	23234
YAF2	10138
SQLE	6713
TMCO3	55002
TRMT6	51605
CSMD1	64478
ZNF623	9831
FGD4	121512
MTTP	4547
RAB23	51715
NSF	4905
C15ORF39	NA
RAB3A	5864
MBNL2	10150
CTH	1491
ZBTB2	57621
NAA10	8260
SLC25A29	123096
CTAGE5	4253
C16ORF87	NA
CP	1356
ERBB4	2066
DACT1	51339
RAB6B	51560
LST1	4795
PPAPDC2	403313
LOC283856	283856
MGMT	4255
FBXO15	201456
NOL4	8715
SULT2A1	6822
RCCD1	91433
GNB1L	54584
RBL2	5934
CCNL1	4171
SLC2A2	6514
BUD13	84811
AKR7L	246181
POGK	57645
SMOC1	64093
PCBD1	5092
KATNB1	10300
PACS2	23241
DNMT3B	1789
ADM2	79924
PRKAA1	5562
TNFRSF1B	7133
CPLX2	10814
LOC80154	NA
ANKRD39	51239
PVRL1	5818
COG5	10466
CEPT1	10390
CYS1	192668
CAMK2D	817
RAB3B	5865
CLDN10	9071
PSD4	23550
ABCB9	23457
C3ORF54	NA
FILIP1L	11259
A1BG	1
LRCH1	23143
FUS	2521
C2ORF47	NA
FLYWCH1	84256
SLC39A13	91252
RAB33B	83452
ELFN2	114794
FMO2	2327
SMARCAL1	50485
TTC27	55622
CAMK2N2	94032
CYB5R1	51706
RNF44	22838
TCFL5	10732
RPN2	6185
ZNF662	389114
KLRD1	3824
ZSWIM6	57688
NAP1L3	4675
C17ORF90	NA
PLEKHG2	64857
CCDC77	84318
FAM71D	161142
ALMS1	7840
LOC728743	728743
MXI1	4601
PVT1	5820
NMB	4828
GLI4	2738
NAMPT	10135
AKT1	207
HINT3	135114
SLC22A7	10864
KIAA0196	9897
GLT25D1	79709
GAS5	60674
RBMXL1	494115
NFRKB	4798
SPARC	6678
ATIC	471
TTPA	7274
TBCC	6903
DUSP16	80824
ENC1	8507
PLCB2	5330
EFNA3	1944
ADCY1	107
RBM11	54033
GALNT4	8693
SLC25A25	114789
C4ORF42	NA
RPUSD1	113000
GLA	2717
PTPN13	5783
PYCRL	65263
C1ORF38	NA
PROC	5624
DNALI1	7802
C12ORF47	NA
TCEB3	6924
LOC440944	NA
CEND1	51286
FAM160A1	729830
PTGDR	5729
AGMAT	79814
DAPK1	1612
UNKL	64718
SLC6A9	6536
TAF1A	9015
PIM3	415116
PLG	5340
WASF2	10163
B3GALT5	10317
ZNF16	7564
HEATR2	54919
KIAA1012	22878
LOC146880	146880
XG	7499
NAALADL2	254827
ORM2	5005
SALL1	6299
C8ORF51	NA
FAM21C	253725
LOC81691	81691
C17ORF58	NA
SC65	10609
RHBDF2	79651
IMPDH2	3615
SFRS14	10147
EMR4P	326342
SCN11A	11280
NR1H4	9971
PIPOX	51268
CFHR3	10878
PPP2R3B	28227
WDR46	9277
VTA1	51534
RNPC3	55599
OSBPL11	114885
IBSP	3381
ANO2	57101
DNM1P35	100128285
SOX12	6666
SERPINB9	5272
FAM107B	83641
CADM2	253559
HIF1AN	55662
CCDC69	26112
KRTCAP2	200185
PLA2G5	5322
PPP2R2D	55844
AACS	65985
DPH1	1801
GOT1	2805
CD109	135228
TRIM58	25893
PLXNA1	5361
ALDOB	229
BHLHE40	8553
MKL1	57591
TPM3	7170
CLN6	54982
RGMA	56963
NUMB	8650
RRN3	54700
SPRYD3	84926
TTF2	2304
RFC3	5983
PDE6G	5148
C1QC	714
POLR2G	5436
SCAF1	58506
OTC	5009
IPPK	64768
ZNF274	10782
FGF13	2258
HIVEP1	3096
PFKFB2	5208
DHX30	22907
HMGB2	3148
PARP2	10038
IFT81	28981
ANKRD46	157567
RTN4	57142
DLG2	1740
GCSH	2653
TRIM28	10155
RCOR3	55758
CPEB4	80315
LILRA3	11026
PLEKHA8	84725
MMP14	4323
SHKBP1	92799
C19ORF35	NA
TENC1	23371
TMCO1	54499
ZNF668	79759
PHF14	9678
PIGX	7730
NLRP12	91662
C1ORF133	NA
FBXO28	23219
BRWD1	54014
HIST1H4H	8365
C1ORF183	NA
LILRA1	11024
ANXA8L2	728113
DBC1	1620
NIPSNAP3A	25934
AG2	10551
PMS2L3	5387
AQP7P3	441432
KCNA3	3738
C8ORF45	NA
HYOU1	10525
BCAN	63827
C4ORF19	NA
CDADC1	81602
DHRS4	10901
HSD17B6	8630
TIPARP	25976
NUDCD1	84955
FCRL5	83416
GPR137	56834
PDCD11	22984
PDE8B	8622
BTBD12	84464
MAPK12	6300
MRPL9	65005
LARP4	113251
PCGF1	84759
PIP4K2B	8396
STT3A	3703
MSX1	4487
OR51E2	81285
BBS4	585
C9ORF150	NA
ZMYND10	51364
ACACA	31
CEP72	55722
PTPN23	25930
SPIRE2	84501
SUB1	10923
FAM82A2	55177
GDI1	2664
HN1	51155
IPO11	51194
INTS1	26173
RCHY1	25898
ACTR5	79913
POLR1A	25885
PDRG1	81572
ERG	2078
VPS33A	65082
GBP1	2633
ZMIZ2	83637
CDKN2AIPNL	91368
NF2	4771
JUND	3727
RWDD2B	10069
PGRMC1	10857
RAB20	55647
FLJ36031	NA
KLF12	11278
PEBP1	5037
EPAS1	2034
GPC2	221914
RGS18	64407
TMEM136	219902
COMMD5	28991
PIGM	93183
ANGPTL3	27329
FAM81A	145773
ALG1L	200810
PGGT1B	5229
NRM	11270
SAAL1	113174
PDCL3	79031
DONSON	29980
LYSMD1	388695
TMEM198	130612
LOC339674	NA
LRRC47	57470
ANKRD43	134548
ZNF581	29903
PON1	5444
BZW1	9689
DRP2	1808
ENOSF1	55556
POLE2	5427
ZFYVE26	23503
USP22	23326
CUEDC1	404093
TLR2	7097
OSBP	5007
ASXL1	171023
TRMT1	55621
RNF213	57674
LOC100132354	NA
C7ORF63	NA
CASP2	835
ATXN7L2	127002
OTUD4	54726
ZNF512	84450
CTSZ	1522
JAGN1	84522
ANKS4B	257629
CCDC85A	114800
FAM86C	55199
CCRL1	1524
TIPRL	261726
GALNT10	55568
MYOT	9499
ATG2B	55102
PRKDC	5591
RNF11	26994
LGI1	9211
UBE2G1	7326
LATS2	26524
DUSP28	285193
C11ORF71	NA
MYPOP	339344
RRP15	51018
USP44	84101
CYP2R1	120227
LOC647946	NA
NCOA7	135112
C8ORF44	NA
C17ORF86	NA
GADD45A	1647
COX7B2	170712
MPEG1	219972
SERPINA7	6906
C3ORF65	NA
ELP2	55250
VPS16	64601
NRIP1	8204
ZBTB10	65986
C9ORF140	NA
PCDH19	57526
GPSM1	26086
PTP4A1	7803
TMPRSS2	7113
MTL5	9633
AKIRIN1	79647
SERPINA3	12
SLC25A19	60386
GHITM	27069
PA2G4	5036
NADK	65220
PRND	23627
AP3D1	8943
STOML1	9399
RELL2	285613
ZNF341	84905
MRAP2	112609
TFRC	7037
MYCN	4613
LAMB4	22798
HSF1	3297
C2ORF18	NA
MAP3K9	4293
PPPDE1	51029
PPP1R1A	5502
DHX58	79132
HSF4	3299
PC	3872
CSNK1D	1453
ANKRD29	147463
PLIN1	5346
NUS1	116150
ITCH	83737
UBAP2	55833
CCDC28B	79140
FANCF	2188
DDX3X	1654
ATP13A2	23400
RTKN2	219790
DLGAP4	22839
SFRS6	6431
ZNF766	90321
IL4R	3566
RNF144B	255488
SEZ6L	23544
BCL2L13	23786
KCNK9	51305
NIPAL1	152519
NHP2	55651
SLC39A8	64116
THOC2	57187
UBR5	51366
RTN2	6253
FAF1	11124
NOL10	79954
TEAD2	8463
C8ORF30A	NA
TTPAL	79183
DOM3Z	1797
STRN3	29966
HEPN1	641654
GAS2L1	10634
ZNF649	65251
BRSK1	84446
PPIL1	51645
ARL5B	221079
DCLRE1B	64858
C5	727
YIF1B	90522
ATXN2L	11273
LRRC10B	390205
SCML4	256380
IRAK3	11213
PLD1	5337
ORMDL2	29095
NARS	4677
ZNF213	7760
COX19	90639
METTL5	29081
PDXDC1	23042
PSMG3	84262
AKAP3	10566
SEC23A	10484
C15ORF17	NA
CLEC16A	23274
SERPINB8	5271
C1QA	712
C17ORF61	NA
CMTM2	146225
EBNA1BP2	10969
HIST1H4E	8367
GP5	2814
GLDN	342035
NDST1	3340
CLCNKA	1187
CYP2A7	1549
THYN1	29087
MFGE8	4240
NUDT6	11162
SLC19A2	10560
INPPL1	3636
SSX1	6756
C5ORF36	NA
C11ORF1	NA
REEP6	92840
GPR158	57512
SAA1	6288
TMEM101	84336
OSBP2	23762
NOVA2	4858
ATF6B	1388
C1ORF104	NA
PPIF	10105
DDO	8528
AOX1	316
FAM35B2	439965
LCP2	3937
TMEM195	392636
NFIA	4774
SNX4	8723
SOX13	9580
SPINK5	11005
GPR107	57720
PRSS53	339105
KIAA1217	56243
PRUNE	58497
C14ORF105	NA
ERCC3	2071
SLC25A18	83733
C1QB	713
ITIH4	3700
PLA2G6	8398
PHF10	55274
USP14	9097
AOC3	8639
GRB14	2888
YIPF3	25844
CKS2	1164
PLEKHB1	58473
FASTK	10922
HEATR6	63897
DAO	26
B4GALT7	11285
ZNF500	26048
COPS7B	64708
DUSP2	1844
ZNF200	7752
SLC12A9	56996
ZNF334	55713
TTC38	55020
ANKS3	124401
SF3A2	8175
BCL9L	283149
PHLPP1	23239
TDRKH	11022
BRD8	10902
FAM54B	56181
ZSWIM1	90204
MRPL46	26589
ADA	100
FAM46C	54855
ARMC9	80210
SUPT5H	6829
TMEM183A	92703
DNAH2	146754
SLC22A5	6584
FGD2	56246
RNF187	149603
FXYD6	53826
LRRC40	55631
HSPA4	3308
RFT1	55065
PTPRD	5789
FAM200A	221786
CYP27A1	1593
HPX	3263
ST18	9705
DGAT2	84649
FIP1L1	81608
SUOX	6821
CES7	221223
GATAD2B	57459
LYPD1	116372
BDKRB1	623
FBLN5	10516
HERC5	51191
ACADVL	37
RORA	6095
ORM1	5004
SRGAP2	9901
PDXK	8566
TOMM6	29964
NCRNA00152	112597
SLC6A13	6540
GTPBP2	54676
KCNH8	131096
NRG2	9542
USP43	124739
PTN	5764
KALRN	8997
UPK1B	7348
MFN2	9927
C4ORF29	NA
EXOSC6	118460
IL2RB	3560
C3ORF62	NA
CCDC8	83987
CYTH3	9265
UBAP1	51271
NAT10	55226
ARHGEF37	389337
EMR3	84658
PDCD5	9141
GPATCH1	55094
CYB5RL	606495
ZNF605	100289635
IFITM1	8519
TTC35	9694
JMJD1C	221037
TRIL	9865
LOC96610	NA
SIGLEC16	400709
ZNF207	7756
C7ORF47	NA
AK2	204
SEPP1	6414
KLRB1	3820
MTCH1	23787
CD207	50489
XPR1	9213
SHISA4	149345
HMGN4	10473
SOX5	6660
DKC1	1736
ATOH7	220202
PLA2R1	22925
FAM110C	642273
ECM2	1842
FIBCD1	84929
ZNF597	146434
CD300E	342510
CLDN15	24146
CENPO	79172
PRKAG1	5571
BNIP3L	665
CDC23	8697
IGF2BP3	10643
PRCP	5547
EVI2B	2124
SLC4A1AP	22950
USP6NL	9712
HDAC5	10014
NOP56	10528
AKR1B15	441282
RNF31	55072
FLT3	2322
SMAD1	2617
CAMSAP1L1	23271
SAA2	6288
AFF4	27125
WDR59	79726
CALML3	810
C8ORF40	NA
CRIP3	401262
LPHN2	23266
HEY2	23493
ABI3BP	25890
EXOG	9941
TSC2	7249
CLINT1	9685
TAB2	23118
TMPRSS13	84000
CD180	4064
POGZ	23126
UGGT2	55757
APOA5	116519
NAB1	4664
UBE2MP1	606551
FOXD2	2306
UQCRC2	7385
AP4S1	11154
PPP1R16A	84988
SFXN5	94097
SYT4	6860
KCNMA1	3778
MED12	9968
DAND5	199699
MEFV	4210
FBXO34	55030
TPST1	8460
GPM6B	2824
MPO	4353
SNX11	29916
RAD51C	5889
ISL2	64843
NPC1L1	29881
THAP8	199745
LIMK1	3984
HDC	3067
ETHE1	23474
SAT1	6303
ESCO2	157570
SRPR	6734
DOK6	220164
CHD4	1108
BAK1	578
SF4	57794
STK39	27347
RASSF5	83593
CNTN4	152330
TBRG1	84897
FCN1	2219
B4GALNT2	124872
LOXHD1	125336
EYA2	2139
C15ORF41	NA
DYNLL2	140735
PNMAL2	57469
APOBEC3B	9582
UBN1	29855
CKAP4	10970
PRSS8	5652
OXNAD1	92106
ASAP2	8853
CA8	767
GLRX	2745
LMNA	4000
KLRK1	22914
CDAN1	146059
NFATC3	4775
H1F0	3005
LOC646762	646762
DDAH1	23576
METTL2A	55798
ITGB3BP	23421
RWDD4A	201965
CDK9	1025
RPL23AP7	118433
