gene.symbol	gene.entrezid
C18ORF10	NA
SYT7	9066
SCG2	4221
GAS2L1	10634
ESPL1	9700
CCDC152	100129792
ZMIZ2	83637
MAPK13	5603
XRCC1	7515
CAPN9	10753
UGT1A9	54600
TATDN1	83940
CLCN5	1184
C10ORF57	NA
HDGFL1	154150
EDA	1896
SERF1A	8293
BRP44	25874
PIPSL	266971
PLP1	5354
ZNF99	7652
MAMSTR	284358
AGPAT9	84803
ZNF300	91975
CCDC85C	317762
ISM2	145501
GRPEL1	80273
PLEKHA2	59339
SHF	90525
MCEE	84693
OPLAH	26873
ASAP3	55616
SYT9	143425
HDAC7	9734
AASS	10157
SLC25A15	10166
TBX2	6909
PDGFRL	5157
CCDC88A	55704
CDKN2B	1030
CHIC2	26511
ABL2	27
RPL8	6132
MEGF9	1955
ABCA9	10350
DDT	1652
TERF2IP	54386
ARHGEF16	27237
C20ORF54	NA
RCN2	5955
FAM101A	144347
UNC5D	137970
PKM2	5315
CCDC97	90324
TPM1	7168
RPN2	6185
CALM1	801
SESN1	27244
ST6GAL1	6480
C10ORF26	NA
GULP1	51454
XAF1	54739
HIST1H1B	3009
MPP7	8208
PANX2	56666
BCORL1	63035
CROCCL1	84809
SNAI2	6591
NSF	4905
TIMM17A	10440
FLRT3	23767
C13ORF29	NA
MFSD5	84975
GRID1	2894
EVI2B	2124
MMAB	326625
PLK2	10769
SLC9A11	284525
SCGN	10590
ADAR	103
ANKRD46	157567
ANKRD37	353322
CD53	963
LDLRAD1	388633
CDKN2AIPNL	91368
SEPN1	57190
STX10	8677
VCX3A	51481
FCGR3B	2215
ASB16	92591
MAPK3	5595
HIST2H2AA3	8337
KLF12	11278
ENTPD8	377841
NDUFS6	4726
ATG2A	23130
CSTF2	1478
WNT2	7472
ZSCAN2	54993
MCRS1	10445
MED25	55090
CT47A9	728042
LHX4	89884
ARHGAP33	115703
TRPM5	29850
DMC1	11144
LDB2	9079
ENTPD5	957
AFF4	27125
HRG	3084
SNAPIN	23557
TCL6	27004
BLOC1S3	388552
ZBED1	9189
GAGE12D	100132399
NGFRAP1	27018
CAMK2B	816
KCNMA1	3778
PLCH2	9651
VPS11	55823
PHLPP1	23239
GALNTL4	374378
GLT25D1	79709
ZNF252	286101
WASH7P	653635
MT1B	4490
RGS20	8601
CST4	1472
POF1B	79983
FIBP	9158
GSTM2	2946
PKN3	29941
DNM3	26052
CA5B	11238
UBXN2B	137886
PAK1	5058
GON4L	54856
IGBP1	3476
TPPP2	122664
KCNG3	170850
ADAMTS20	80070
MAG	4099
PER3	8863
NFKBIL1	4795
AMBN	258
BTNL8	79908
KCNJ4	3761
ZNF696	79943
SEC23A	10484
TXN	7295
C21ORF62	NA
CTSZ	1522
LOC389332	389332
PIGM	93183
FER1L4	80307
TECRL	253017
LLGL1	3996
FUCA1	2517
UNC45A	55898
HSF2BP	11077
C12ORF75	NA
TTC7A	57217
PCDHB8	56128
PCDHB16	57717
ACCN3	9311
FMO9P	116123
FGFR4	2264
KISS1	3814
STRN4	29888
C20ORF199	NA
FHL1	2273
CECR1	51816
DAB2IP	153090
ITPK1	3705
SORBS1	10580
PRRX2	51450
EGLN3	112399
MED24	6837
DICER1	23405
LHX2	9355
PGRMC1	10857
SMOC2	64094
ITLN1	55600
PABPC1L	80336
DAND5	199699
SRGAP1	57522
RNFT2	84900
OBSCN	84033
PFKFB4	5210
ADAMTSL3	57188
EMID1	129080
SC4MOL	6307
ASH1L	55870
RPH3AL	9501
UQCRH	7388
BAT4	7918
PFKM	5213
GAS1	2619
TIAM1	7074
NPAS2	4862
TRIM65	201292
TRMT11	60487
LOC285733	NA
ACPT	93650
TSPO2	222642
CD320	51293
MYO5C	55930
RFC3	5983
NAV3	89795
GPS1	2873
CBLN1	869
HES6	55502
GRB14	2888
HTT	3064
CBX3	11335
ARFRP1	10139
IQSEC1	9922
KLC4	89953
GNS	2799
GLYCTK	132158
PAK3	5063
ZNF532	55205
NKAIN2	154215
SAMD1	90378
ARL6IP1	23204
THOC2	57187
HCFC1R1	54985
INPP5J	27124
ATP6V1H	51606
GTF2H2C	728340
DISP2	85455
CSE1L	1434
CYP19A1	1588
DVL2	1856
KCNN1	3780
TRIM35	23087
TLR2	7097
IRS2	8660
ARHGAP39	80728
ANKRD56	345079
DCTPP1	79077
EIF3E	3646
TBC1D15	64786
SELE	6401
DAXX	1616
FANCE	2178
SRRM3	222183
CLN8	2055
RASSF4	54453
NPR2	4882
TRNP1	7207
TUBB2A	7280
VBP1	7411
ACE	1636
TOMM20	9804
MXI1	4601
PLA2G12A	81579
FBL	2091
ATXN7L3	56970
GSG2	83903
GRM8	2918
NPB	256933
AP3D1	8943
TUBB3	10381
KCTD1	284252
ESRP2	80004
IGDCC3	9543
KLHL34	257240
LST1	4795
C9ORF86	NA
PGBD5	79605
AMBP	259
DECR1	1666
SLC17A8	246213
C7ORF50	NA
AMH	268
IDH2	3418
RBMY1B	378948
RHBDD3	25807
USP21	27005
C17ORF53	NA
KIAA1239	57495
MYO7B	4648
GADL1	339896
ANKZF1	55139
RRN3	54700
ERC2	26059
GPD1L	23171
MMP17	4326
XYLT2	64132
LOC440925	NA
CTTN	2017
THNSL1	79896
PAGE4	9506
PLEKHG2	64857
WBP5	51186
POLA1	5422
ARHGEF3	50650
LOC339674	NA
ACO1	48
NCOR2	9612
RAP1GAP	5909
PSME3	10197
SH3RF3	344558
ARMC6	93436
PAFAH2	5051
LIN9	286826
PPPDE1	51029
MAP4K4	9448
NUDCD1	84955
TEX101	83639
CYTH2	9266
MYCT1	80177
STRN3	29966
LRRC52	440699
IGDCC4	57722
ADRBK2	157
ADRB2	154
NPHS1	4868
SOD1	6647
TJAP1	93643
TAF10	6881
ATOX1	475
HSDL2	84263
CD99L2	83692
DACH2	117154
IFITM1	8519
PLAU	5328
TSPO	706
C12ORF23	NA
C14ORF53	NA
GIMAP4	55303
MST1P2	11209
NDOR1	27158
RAPH1	65059
RAVER2	55225
PRRG4	79056
CHEK1	1111
RNASE1	6035
CABP1	795
YES1	7525
ARHGEF12	23365
TSC2	7249
KRT20	54474
CACNA1S	779
TRAM1L1	133022
DNAJC15	29103
HEBP2	23593
SULT2B1	6820
CLIC5	53405
CLEC12A	160364
B9D1	27077
TRIB2	28951
DLX2	1746
PSRC1	84722
SOSTDC1	25928
UQCRB	7381
ATP8B2	57198
ATRN	8455
METTL7B	196410
CPSF4	10898
FAM168B	130074
C20ORF20	NA
MAP7D1	55700
MALL	7851
TMEM198	130612
VPS13B	157680
ADIPOR2	79602
SLC25A42	284439
TLX1NB	100038246
MXD4	10608
PRKAA1	5562
MYBPC1	4604
TENC1	23371
C7ORF49	NA
LOC100128292	NA
MIDN	90007
CNTNAP1	8506
C15ORF17	NA
PLAG1	5324
C17ORF28	NA
PRAM1	84106
P2RY12	64805
C9ORF53	NA
FLRT2	23768
HMGN4	10473
NDUFV2	4729
DGCR2	8026
MCF2L	23263
STXBP1	6812
ANKRD2	26287
GALM	130589
ZFP36L2	678
PAGE2B	389860
FLJ36000	284124
SRCRB4D	136853
MANBAL	63905
GCN1L1	10985
TPM3	7170
CT47A10	728036
KLHL5	51088
ZSWIM6	57688
S100A11	6282
SPRYD3	84926
CALU	813
C2ORF89	NA
MSX1	4487
C20ORF191	NA
LOC116437	NA
ZNF98	148198
RAB33B	83452
TIMM17B	10245
ZNF679	168417
HCK	3055
BRDT	676
FAM127B	26071
NRSN2	80023
BAT2	7916
KRBA1	84626
TMED9	54732
CA5A	763
SUB1	10923
HPN	3249
SOD2	6648
RET	5979
PON2	5445
ZNF468	90333
SORBS2	8470
WNT4	54361
DNASE1L2	1775
ITGA5	3678
SEC14L4	284904
KCNJ10	3766
ZCCHC12	170261
UGT2B11	7363
ELOVL6	79071
EIF5A2	56648
HARS2	23438
UCN2	10911
MVK	4598
TSEN15	116461
CHP2	63928
GOLPH3	64083
PDE8A	5151
SLC22A8	9376
AACSL	729522
DQX1	165545
GIP	2695
RCOR3	55758
HOXA6	3203
CCDC80	151887
CPNE7	27132
LNX2	222484
TSGA14	95681
EIF3D	8664
MAP4K2	5871
SMARCC1	6599
ZNF318	24149
PDIA2	64714
CTHRC1	115908
MED22	6837
SLC45A2	51151
C17ORF62	NA
C14ORF147	NA
CKS2	1164
SLC6A19	340024
TTC19	54902
GRN	2896
TAB2	23118
RCC2	55920
POSTN	10631
AATK	9625
SIRT7	51547
MFSD3	113655
ZDHHC24	254359
SLC2A5	6518
CHI3L1	1116
LHPP	64077
PAQR8	85315
C19ORF45	NA
SEPP1	6414
IKBKE	9641
CACNA2D3	55799
PDCD11	22984
CRTC2	200186
UBE2U	148581
ATP6V0D2	245972
RHOQ	23433
HBA2	3040
ATP6V0B	533
SNRPA	6626
GIMAP8	155038
ETHE1	23474
ADCY1	107
GNGT1	2792
ASXL1	171023
ATXN2L	11273
KIAA0556	23247
PDCD5	9141
RGS2	5997
TMEM57	55219
EYA1	2138
CAPNS1	826
DIRAS1	148252
FOSL1	8061
MYLK	4638
KCTD7	154881
ANXA8	653145
GPR19	2842
PRCP	5547
MYOF	26509
LOC338799	NA
COL5A1	1289
HEXB	3074
ACSM1	116285
ATP1A1	476
CENPJ	55835
FCGBP	8857
PEX6	5190
TM4SF4	7104
MAP3K15	389840
GCLC	2729
CBWD3	445571
GPR88	54112
MIA2	117153
C6ORF225	NA
CKMT1B	1159
CLN5	1203
PACSIN1	29993
KLHL2	11275
ZFYVE26	23503
RPUSD1	113000
CIB2	10518
CLTA	1211
TMEM209	84928
DHDH	27294
TMEM161A	54929
MN1	4330
OSR1	9943
CUEDC1	404093
FAM127A	8933
RRP15	51018
UNC13A	23025
ZNF580	51157
ZNF560	147741
THOC4	10189
CELF5	60680
UBL3	5412
C1ORF65	NA
PLCXD3	345557
ALDH3A1	218
FTHL17	53940
TRAPPC9	83696
HMGA2	8091
KREMEN2	79412
NIPSNAP3A	25934
ADRA1D	146
HRCT1	646962
SNF8	11267
OLA1	29789
ARHGEF18	23370
BRMS1	25855
FNDC3A	22862
SHOX2	6474
CYP3A7	1551
HMX1	3166
RRP9	9136
SLC1A3	6507
HIST1H2AL	8332
MECOM	2122
UBE2Q2	92912
KRTDAP	388533
MTUS1	57509
ITCH	83737
SYNGR2	9144
HIGD1A	25994
COL25A1	84570
CSRP2	1466
MYEF2	50804
RNF216	54476
NRBP2	340371
PLEK	5341
EIF3C	8663
H3F3A	3020
TNRC18	27320
PCSK1	5122
PNPO	55163
TSPY1	7258
RELB	5971
UPK1B	7348
CES7	221223
EFNA1	1942
MASP2	10747
PDSS2	57107
CD2BP2	10421
SLC8A1	6546
UAP1	6675
SLC4A3	6508
POLR2G	5436
POU3F2	5454
RFX2	5990
STYX	6815
SLC39A3	29985
NIPSNAP1	8508
KIAA0195	9772
SLC16A9	220963
CLK2	1196
DNMBP	23268
TOR1A	1861
PLEKHH1	57475
C9ORF4	NA
LOC285629	285629
MYL6B	140465
LATS2	26524
ST7	7982
SULF1	23213
GABRQ	55879
GABRB1	2560
ICAM5	7087
MRPL46	26589
TMEM30A	55754
HS6ST2	90161
GNAI1	2770
GRIN1	2902
POLRMT	5442
ZNF43	7594
IL31	386653
NOVA1	4857
P2RY8	286530
COPS5	10987
BAGE2	85319
PCDHB11	56125
PCDHGA4	56111
PYCARD	29108
CASC5	57082
KLHL23	151230
RAPGEF4	11069
SLC6A7	6534
CCS	9973
HAPLN1	1404
TMEM206	55248
LUZP4	51213
ELF1	1997
HIST1H2AM	8336
SCN4B	6330
TIPRL	261726
OAS1	4938
ESPN	83715
DPF2	5977
S1PR1	1901
SDHA	6389
PRR5L	79899
MIF	268
STX17	55014
CCDC78	124093
TSPAN5	10098
SLC35B2	347734
NEK6	10783
TGIF2LY	90655
ZMYM3	9203
SAT1	6303
FRMPD2	143162
PRAMEF9	343070
PPP1R13L	10848
CYP2D7P1	1564
CLEC16A	23274
CYB561D1	284613
TMEM132B	114795
ANAPC11	51529
CYP2W1	54905
HDGFRP2	84717
MNX1	3110
UTP14A	10813
CRLF2	64109
MTA3	57504
DCDC2	51473
SSR3	6747
AOC3	8639
EN2	2020
BAP1	6045
INTS6	26512
TLE6	79816
FMO2	2327
SAMD4B	55095
PFKP	5214
TMC8	147138
DNAH3	55567
FTSJ3	117246
HEXA	3073
TUBA1C	84790
HINT2	84681
NCRNA00189	193629
H2AFJ	9555
KIF22	3835
SYT1	6857
TUBA4A	7277
SLBP	7884
LEPRE1	64175
OTUD1	220213
R3HDM1	23518
SEMA4B	10509
SYNC	81493
ACADVL	37
ATF6B	1388
CD83	9308
ESCO2	157570
LRP10	4038
PDE4C	5143
SAP130	23450
TMBIM6	7009
TRAF7	84231
DPM2	8818
LHX9	56956
TPSG1	25823
MYO9B	4650
PHF15	23338
RASSF5	83593
SLC36A1	206358
C19ORF21	NA
TM2D2	83877
BRPF3	27154
TATDN2	9797
NCRNA00200	399706
PRKRIP1	79706
RNASEN	29102
NAT8L	339983
TTC7B	145567
DPEP1	1800
APOC3	345
