gene.symbol	gene.entrezid
PNMA2	10687
PSMD14	10213
SGPP1	81537
MASP1	5648
SERPINI1	5274
CCRN4L	25819
DEPDC7	91614
IRF4	3662
C4ORF34	NA
AJAP1	55966
CENPP	401541
LIG3	3980
NR4A3	8013
ADORA3	140
FOLH1	2346
CLCN2	1181
B3GNTL1	146712
ISOC1	51015
MCL1	4170
CR1	1378
MTHFD1L	25902
RARB	5915
LOC220930	NA
CLN8	2055
RNASEH1	246243
SERTAD1	29950
RUVBL1	8607
BPGM	669
DUS4L	11062
GATA6	2627
SLC7A6	9057
ALG3	10195
SPTLC3	55304
AATF	26574
NDFIP2	54602
RAB6B	51560
DNAJC16	23341
C6ORF115	NA
SH3YL1	26751
MCM4	4173
SELE	6401
SPP2	6694
CPLX2	10814
PDCD1LG2	80380
FAM83E	54854
ABAT	18
MAGED2	10916
DVL3	1857
ZCCHC2	54877
EOMES	8320
STRN4	29888
FOXP2	93986
GPR172A	79581
CDNF	441549
SPNS1	83985
TDO2	6999
NIT2	56954
LOC339674	NA
ZKSCAN3	80317
NDOR1	27158
ANO10	55129
FCHSD2	9873
MKRN3	7681
UPF3B	65109
TSEN15	116461
LOC255167	NA
CCDC64B	146439
ARHGAP33	115703
PTK2	5747
RPS6KA6	27330
TLE4	7091
CCDC90B	60492
MAFG	4097
C5ORF32	NA
LOC92659	NA
ARHGAP20	57569
KLF4	9314
GCDH	2639
C16ORF75	NA
MAVS	57506
SERPINA11	256394
IFT52	51098
PLEKHB1	58473
DMWD	1762
NME1	4830
METTL3	56339
RPTOR	57521
RXFP1	59350
CYP2A7	1549
ANO2	57101
ZNF695	57116
GALNT3	2591
LGTN	1939
FGR	2268
ACACB	32
C19ORF66	NA
SCN7A	6332
FAM64A	54478
WDR12	55759
CDK4	1019
GRAMD1A	57655
RGS9BP	388531
RAG1AP1	55974
ANGPT2	285
KIAA1462	57608
HAAO	23498
UFD1L	7353
C8ORF80	NA
RASGRP4	115727
LOC100129066	NA
MFSD5	84975
HBA1	3039
TOR1A	1861
DHTKD1	55526
SEMA3E	9723
NDRG3	57446
MCM8	84515
ITGB1BP1	9270
UBXN8	7993
GLYAT	10249
IFT46	56912
UBL4A	8266
SCG2	4221
SLC25A39	51629
MMS19	64210
ALB	213
RNF130	55819
INPP5B	3633
TBX20	57057
SPTBN2	6712
CYP3A4	1576
CYB561D1	284613
NHLRC3	387921
GINS4	84296
IL1RAPL2	26280
MT1A	4489
MICALL1	85377
GPATCH4	54865
HMOX1	3162
RAB3B	5865
MAN1A1	4121
TSPAN17	26262
DAP3	7818
ST7	7982
RTEL1	51750
KIFC2	90990
IBSP	3381
C5ORF54	NA
NTN4	8079
TNR	7143
FAP	1056
AP3M2	10947
PPP1R15A	23645
BASP1	10409
MYO1F	4542
RNF122	79845
GABARAPL1	23710
POLA1	5422
BRSK1	84446
GPR19	2842
ZNF193	7746
TRIM59	286827
ZNF687	57592
SORT1	6272
ABHD12	26090
RFXANK	8625
TAL2	6887
MED22	6837
DOPEY1	23033
CRYL1	51084
MAST3	23031
C7ORF25	NA
SH2D1B	117157
CXCL6	6372
GNPAT	8443
C1QTNF6	114904
RAP2A	5911
ESRRG	2104
C1ORF31	NA
DBT	1629
LOC647946	NA
ACOT12	134526
ECE1	1889
TLR2	7097
PUS10	150962
CD69	969
KIF3A	11127
PMPCA	23203
PDSS1	23590
CNGA1	1259
SMARCD1	6602
DMD	1756
EFHA2	286097
FAM21B	387680
FIBP	9158
OCRL	4952
ZBTB12	221527
ABCA9	10350
RGMA	56963
ZSCAN16	80345
CCNE2	9134
CD300A	11314
DACT1	51339
SLC25A20	788
LAMB4	22798
LTBP4	8425
PPIA	5478
SBF1	6305
SOCS7	30837
ADH6	130
CDKN2B	1030
PRR5	55615
LRRK2	120892
RAD9A	5883
RFPL1	5988
HSPB1	3315
SETD4	54093
NARF	26502
TOPBP1	11073
CYB5D1	124637
MOSC2	54996
C5ORF4	NA
ODZ1	10178
PODN	127435
ACAN	176
NAP1L3	4675
MED25	55090
ZNF740	283337
ADH4	127
SUV39H1	6839
ANXA8L2	728113
FTSJD1	55783
CWC27	10283
KCNE1	3753
LAG3	3902
PDGFB	5155
C1S	716
SLC39A5	283375
ABI3BP	25890
C9ORF68	NA
SEPSECS	51091
GBP7	388646
TMEFF1	8577
NAALADL2	254827
NBAS	51594
EXOC4	60412
BLNK	29760
UGGT1	56886
MAPK3	5595
SSFA2	6744
LST1	4795
C17ORF87	NA
TESK2	10420
SULT1E1	6783
APOL1	8542
ACOT2	10965
TPMT	7172
TCHP	84260
ZFAND5	7763
DAZAP2	9802
GPRIN1	114787
ALDH1A3	220
KIAA1731	85459
RBM11	54033
TCP10L	140290
MTMR9	66036
INTS7	25896
DPEP2	64174
SLC36A1	206358
DNAJB6	10049
PCDH17	27253
DAND5	199699
PMS2L4	5382
LRRC3	81543
TCEAL7	56849
LMAN1	3998
MEP1B	4225
LZTR1	8216
ZNF662	389114
SAMD4A	23034
C1ORF198	NA
CCDC28B	79140
NUDT9P1	119369
SLC2A9	56606
MAOB	4129
TMEM47	83604
ZWILCH	55055
GPC3	2719
STK40	83931
PGLYRP1	8993
POLR2K	5440
MRPS23	51649
RALY	22913
P4HA2	8974
PDE8A	5151
QDPR	5860
LOC338799	NA
C17ORF65	NA
RYBP	23429
IPO13	9670
RBM19	9904
TLCD1	116238
PEX14	5195
ABHD6	57406
PLA2G5	5322
PIPSL	266971
ASNA1	439
TNFSF13	8741
PLA2R1	22925
ABCD4	5826
PSMC4	5704
UCN2	10911
NCSTN	23385
LLGL1	3996
TMEM9	252839
SAA4	6287
CFL2	1073
GLDN	342035
RNF138	51444
STRADB	55437
CLCN7	1186
ACADM	34
HEY1	23462
LAGE3	8270
ADH1A	124
FGFR1OP	11116
SIRT1	23411
THEM5	284486
VSIG2	23584
NME6	10201
SIRT7	51547
FAT4	79633
SPIC	121599
C14ORF4	NA
RPH3AL	9501
ZNF815	401303
IPCEF1	26034
QRICH2	84074
VPS37C	55048
DCAF11	80344
C11ORF82	NA
MSTO2P	100129405
B3GALNT2	148789
KLF13	51621
MYCT1	80177
NRIP2	83714
AMPD1	270
PDGFC	56034
SLC39A1	27173
CDH8	1006
GDF6	392255
PSRC1	84722
BACH2	60468
MKL1	57591
FGFR1OP2	26127
FANCB	2187
NUPL2	11097
PRND	23627
PGLYRP2	114770
AAK1	22848
AKAP8L	26993
C1ORF173	NA
PCNA	5111
BCL9	607
NR4A2	4929
MEFV	4210
RCVRN	5957
JMJD4	65094
SAV1	60485
APC2	10297
NCAPH2	29781
PDGFRB	5159
FOXH1	8928
MAGEC2	51438
FBXO21	23014
NEDD4L	23327
MTHFS	10588
LILRA3	11026
RTKN2	219790
PPP2CB	5516
SULT1A2	6799
DYNLL1	8655
CDK5RAP1	51654
C16ORF88	NA
KIAA1737	85457
BDKRB1	623
CORO1B	57175
UCA1	652995
SNRPC	3183
ZNF473	25888
NUP93	9688
DCAF4L2	138009
OR51E2	81285
RRM1	6240
NSD1	64324
CS	1431
SLCO2B1	11309
TOP3B	8940
FAM50A	9130
C4ORF3	NA
C5ORF28	NA
C3ORF54	NA
PAFAH2	5051
SEPT3	55964
KLRK1	22914
ATF5	22809
TMEM200C	645369
NOL7	51406
RAB23	51715
MED20	9477
NCKIPSD	51517
WHSC2	7469
ZBTB40	9923
F2RL3	9002
LSM4	25804
NPC1L1	29881
TPK1	27010
C12ORF47	NA
CR1L	1379
HMGA1	3159
OSBPL3	26031
PPP2R5D	5528
RBMX	27316
CA2	760
PDSS2	57107
ZMYND12	84217
MBL2	4153
TGM3	7053
B4GALT1	2683
PRNP	5621
EFNA3	1944
EPHA7	2045
MRAP2	112609
GCN1L1	10985
TMEM100	55273
SPSB2	84727
MGC29506	NA
PTMS	5763
PCTP	58488
SDHD	6392
SAT2	54407
CYP2U1	113612
PDK4	5166
SSR3	6747
ASXL3	80816
INTS3	65123
CEBPD	1052
FTCD	10841
GPR21	2844
ZBTB45	84878
LOC407835	407835
SCGB3A1	92304
DARS2	55157
SLC39A7	7922
PHGDH	26227
PRKAG2	51422
RIBC2	26150
MPDZ	8777
DFNB31	25861
SYT4	6860
RAB3A	5864
GLT25D1	79709
BOP1	23246
SPARC	6678
CTSL1	1514
NUP107	57122
F3	1272
CLN5	1203
CCDC102B	79839
HDAC6	10013
HINFP	25988
NPEPL1	79716
LOC647121	NA
G6PD	2539
TDRD1	56165
ZBTB9	221504
C19ORF48	NA
LOC541471	NA
ZNF143	7702
ZNF213	7760
METTL7A	25840
C11ORF84	NA
PUF60	22827
ZAN	7455
SAMD10	140700
C6ORF89	NA
C17ORF53	NA
CHRNA4	1137
MCEE	84693
KIAA1429	25962
HOXA10	3206
RBM3	5935
C6ORF153	NA
PTGDR	5729
HEY2	23493
NAA10	8260
DNAH6	1768
ABHD13	84945
LOC100133469	NA
SMYD3	64754
SRGN	5552
CTF1	1489
CTSB	1508
ASPDH	554235
CCRL1	1524
LRRC16B	90668
STAT3	6774
GLYATL3	389396
DRP2	1808
MPDU1	9526
NCOR1	9611
STYX	6815
ZNF334	55713
ATP6V1F	9296
RNASE4	283
VNN3	55350
ARPC1A	10552
PER1	5187
UNC45A	55898
RIT1	6016
LPAR1	1902
KCNK9	51305
IK	3550
NOVA2	4858
CNKSR1	10256
OTUD6B	51633
GATS	352954
RAN	5901
ZSWIM7	125150
NRG2	9542
FUS	2521
CITED2	10370
KCNA3	3738
C17ORF56	NA
CLPX	10845
CMPK1	51727
HRSP12	10247
CYB5D2	124936
RPN2	6185
TMEM81	388730
CDC14B	8555
IL1R1	3554
PIGF	5281
ALDH9A1	223
SNX14	57231
LEF1	51176
RNF216	54476
DCAF13	25879
LOC728606	NA
SLC4A4	8671
TMEM133	83935
FTSJ3	117246
TTLL1	25809
AFM	173
COL18A1	80781
HIST1H2AL	8332
SLC39A13	91252
PLIN1	5346
PACS2	23241
AGBL5	60509
ATAD2	29028
LILRA1	11024
NUP205	23165
ZCCHC6	79670
FCGR3A	2214
FBXO15	201456
C8A	731
PKHD1	5314
MANF	7873
YES1	7525
CYB5A	1528
PCDH19	57526
ZBTB7B	51043
OGDHL	55753
KCNN3	3782
CDC40	51362
ALDH4A1	8659
C19ORF35	NA
DNM1P35	100128285
SPOCK1	6695
PAIP2B	400961
PGP	54858
TIGD2	166815
CCDC8	83987
STX10	8677
DOK6	220164
LOC100131726	NA
LOC348926	NA
IL2RB	3560
LRRC10B	390205
SOX6	55553
DMGDH	29958
TSPYL5	85453
LRRC37B2	147172
SCAF1	58506
NUP133	55746
ADI1	55256
YPEL2	388403
CXORF23	NA
NMUR1	10316
C12ORF73	NA
STK11IP	114790
PIK3R2	5296
GSTM5	2949
ABCB9	23457
RRP9	9136
GRK6	2870
STX17	55014
DVL2	1856
ADAMTS7	11173
GABPB2	2553
RABEP1	9135
ABLIM3	22885
SUB1	10923
FAM160A1	729830
NFE2L2	4780
SHKBP1	92799
TM2D2	83877
CLN6	54982
FIGNL1	63979
FAM81A	145773
ENTPD6	955
TRANK1	9881
FGD1	2245
DAXX	1616
CCDC85A	114800
LPPR4	9890
ACSM5	54988
PTPRD	5789
LOC91316	NA
ISL2	64843
CALM1	801
NCRNA00176	284739
SC65	10609
PDE6G	5148
CCL4L2	9560
CRBN	51185
MEX3A	92312
LOC84740	NA
SMC2	10592
CRAMP1L	57585
C9ORF53	NA
C14ORF43	NA
TPM3	7170
HPGD	3248
MME	4311
PTPRB	5787
ADH1C	126
ZNF74	7625
ZNF512B	57473
TRAM2	9697
NAA40	79829
GP6	51206
LOC100128191	NA
CENPJ	55835
TSC22D2	9819
CHP	11261
ZNF668	79759
TRIM28	10155
DLX5	1749
SAMD1	90378
C15ORF43	NA
KRTCAP2	200185
GGA3	23163
HARS2	23438
DBF4	10926
NR1I2	8856
AG2	10551
HERC5	51191
PPFIBP2	8495
ABHD4	63874
C7ORF49	NA
FARSB	10056
SPINK5	11005
TMEM30A	55754
SPRYD3	84926
WASF2	10163
GDI1	2664
GOSR2	9570
ACOX1	51
POLR2G	5436
PTTG3P	26255
SLC27A5	10998
GLT1D1	144423
NSF	4905
GNMT	27232
LOC440944	NA
PVT1	5820
PROS1	5627
C16ORF70	NA
NAP1L5	266812
LOC100132111	100132111
ZDHHC19	131540
EIF5	1983
AMOTL2	51421
PAK7	57144
PDZRN3	23024
PNMAL2	57469
CCL2	6347
C5ORF33	NA
FBXO8	26269
ATIC	471
SCML4	256380
BAIAP2L2	80115
LCA5	167691
POGK	57645
MAT1A	4143
PRDM15	63977
ANG	283
PLXNA4	91584
B4GALNT2	124872
C20ORF56	NA
MUS81	80198
DAK	26007
TK2	7083
SLC41A2	84102
POLR3F	10621
CYB5R1	51706
SLC1A1	6505
IMPDH2	3615
MT1B	4490
AKR7L	246181
FCRL5	83416
GNB1L	54584
METTL13	51603
AQP7P3	441432
REPS2	9185
VWA2	340706
BST1	683
C15ORF39	NA
TULP3	7289
ARL16	339231
ERBB4	2066
TNFRSF17	608
RGAG4	340526
HIST1H4H	8365
C12ORF34	NA
C17ORF90	NA
ZBED1	9189
CNTFR	1271
NCRNA00095	283932
MIER1	57708
USP43	124739
GLA	2717
ZNF792	126375
FAM21C	253725
PSITPTE22	NA
SLC27A6	28965
KLRB1	3820
RNF24	11237
XYLT2	64132
SUPT5H	6829
DBC1	1620
C21ORF34	NA
SH3BGRL2	83699
SIX4	51804
LRG1	116844
FILIP1L	11259
NAB2	4665
MMP14	4323
SIGIRR	59307
LOC100132354	NA
MRPL9	65005
MAPK8IP2	23542
HDHD2	84064
C9ORF140	NA
C16ORF87	NA
LOXHD1	125336
CCDC134	79879
AZGP1	563
C2ORF88	NA
NIPAL1	152519
MBL1P	8512
PTCRA	171558
PLEKHG2	64857
PSKH1	5681
CCL21	6366
MBIP	51562
DIO3OS	64150
ZNF581	29903
RNF214	257160
LIPG	9388
PA2G4	5036
SFXN1	94081
CBLN2	147381
DERA	51071
NPC1	4864
ENTPD8	377841
ESRP1	54845
TMCO1	54499
TBCC	6903
IARS	3376
PCK2	5106
PIGX	7730
UNK	85451
PPP2R3B	28227
RAB27A	5873
RNF44	22838
UNC119B	84747
C8B	732
NLRC4	58484
RASSF9	9182
WEE1	7465
PDLIM2	64236
IRAK3	11213
VPS16	64601
C6ORF26	NA
ANKRD39	51239
DNA2	1763
CYP2J2	1573
FAM100A	124402
GAS5	60674
UBE2D3	7323
ZNF649	65251
ARSD	414
POC1A	25886
TRAF6	7189
FAM151A	338094
ZNF16	7564
CAMK2G	818
DPH2	1802
ADH1B	125
DUSP9	1852
NUP155	9631
MMRN1	22915
SLC22A3	6581
LOC146880	146880
DHX30	22907
SERPINF2	5345
ZMIZ2	83637
TRIM58	25893
PICALM	8301
WDR46	9277
SGEF	26084
CMTM4	146223
LDB2	9079
ZFP64	55734
FAM71D	161142
RAB11FIP4	84440
PTPN23	25930
CEND1	51286
SASS6	163786
CLCNKA	1187
DNAJC9	23234
MYPOP	339344
ARID4A	5926
ACBD4	79777
DDX53	168400
DMRTA1	63951
CMTM5	116173
MAGEA6	4102
NSUN5P2	260294
DSEL	92126
OTUD1	220213
HIST1H1B	3009
LDOC1	23641
DHRS12	79758
ASXL1	171023
RAET1E	135250
STT3A	3703
FGB	2244
GATM	2628
SORBS3	10174
GPR137	56834
PDE8B	8622
DLG2	1740
ACTR5	79913
HN1	51155
NFRKB	4798
CCDC64	92558
LOC100216001	NA
SLC34A1	6569
ORM1	5004
AACS	65985
PEG3	5178
ZNF684	127396
NLRP12	91662
PSMG3	84262
NDUFV2	4729
HMGB2	3148
RPUSD1	113000
GLI4	2738
FETUB	26998
VSIG10	54621
XG	7499
MSH5	4439
S100A3	6274
LGSN	51557
CRAT	1384
PINK1	65018
C2ORF18	NA
MIER2	54531
RASL11A	387496
LDHA	3939
PRMT10	90826
MYOT	9499
SETD3	84193
COMMD5	28991
LZTFL1	54585
SCN9A	6335
INTS1	26173
FLYWCH1	84256
C2CD4B	388125
ST6GALNAC6	30815
MRPL32	64928
DLGAP4	22839
CD81	975
DCLRE1B	64858
SLC10A1	6554
CCDC77	84318
HSF1	3297
C8ORF51	NA
MYCN	4613
HIBCH	26275
GBP2	2634
UNKL	64718
COPG2	26958
GON4L	54856
TTC19	54902
SEPT5	5413
HYOU1	10525
PIK3C2B	5287
TIGD6	81789
ANO1	55107
PYCRL	65263
TRAPPC6B	122553
HP	3240
CLYBL	171425
SLC25A29	123096
HCLS1	3059
DNMT3B	1789
ZNF572	137209
CPXM1	56265
SERPINB9	5272
USP22	23326
NHP2	55651
DUSP2	1844
COG5	10466
SF3A2	8175
IGSF3	3321
MAGEB2	4113
NMB	4828
RNF213	57674
SULT1A1	6817
CABP1	795
ZSWIM6	57688
SHMT1	6470
C12ORF72	NA
SLC6A13	6540
RAB33B	83452
ABCD3	5825
TIPRL	261726
GALNT10	55568
C1ORF168	NA
JRKL	8690
ANKRD57	65124
TRMT1	55621
DLG5	9231
ATAD3C	219293
SMARCAL1	50485
GPR180	160897
GCSH	2653
C11ORF20	NA
DNALI1	7802
RBP7	116362
SIPA1L3	23094
MAGEA12	4111
TIGD7	91151
PRRG4	79056
CLEC4D	338339
C18ORF19	NA
COX6A2	1339
PIP4K2B	8396
FMO2	2327
BUD13	84811
RAB3IL1	5866
SERPINB8	5271
C8ORF30A	NA
GRPEL1	80273
MAGEC1	9947
CD82	3732
ATXN2L	11273
HIBADH	11112
ORMDL2	29095
TYMS	7298
SNRK	54861
PDLIM7	9260
AP3D1	8943
GABRB3	2562
KLHL2	11275
DES	1674
SDC4	6385
DNAH2	146754
NCAPG2	54892
EYA2	2139
FGD4	121512
DPYD	1806
RNF146	81847
TPD52L1	7164
PHYH	5264
KIAA0922	23240
CCL19	6363
PARP2	10038
F9	2158
CYTIP	9595
ADHFE1	137872
MTL5	9633
CSNK1D	1453
GFOD2	81577
GALNT4	8693
PDCD5	9141
CCDC11	220136
TTC27	55622
CHD4	1108
LOC643837	NA
AKAP7	9465
SSX2	6757
CST7	8530
C1ORF183	NA
LOC642852	642852
MOGAT1	116255
HLF	2034
ARHGAP11B	89839
C2ORF44	NA
EMR4P	326342
NOL10	79954
FAF1	11124
ZNF623	9831
SIK1	150094
PGS1	9489
PLA2G16	11145
SYNPO2	171024
TTR	7276
PCGF1	84759
HSPA4	3308
GALNTL1	57452
RAB20	55647
PON3	5446
SDC3	9672
FASTK	10922
CNKSR3	154043
COL24A1	255631
PLCB2	5330
GLTPD2	388323
SFTPD	6441
ALAD	210
CASP2	835
TMEM125	128218
TMEM183A	92703
UNC5A	90249
INVS	27130
KRT86	3892
TRMT6	51605
PDRG1	81572
ATP13A2	23400
ZNF716	441234
FAM176A	84141
RCCD1	91433
DSCR9	257203
C6ORF134	NA
YIPF3	25844
PDXK	8566
DAPK2	23604
SORD	6652
TTF2	2304
ITIH4	3700
EI24	9538
KCNMA1	3778
NOL4	8715
CP	1356
SQLE	6713
RPL23AP82	284942
RPS6KL1	83694
SUN2	25777
DNASE1	1773
PRICKLE1	144165
MEPE	56955
SFRS14	10147
AKR7A3	22977
PDIA2	64714
AQP7P1	375719
ANKS3	124401
RNF187	149603
YIF1B	90522
SUCNR1	56670
HES6	55502
PFKFB4	5210
NEK6	10783
DZIP3	9666
GPC2	221914
VNN1	8876
STXBP6	29091
EPB41L4A	64097
UPK1B	7348
FCN1	2219
PRKDC	5591
C15ORF27	NA
CCDC15	80071
FAM46C	54855
NARS	4677
TNFRSF1B	7133
PLXNA1	5361
GTPBP2	54676
CD109	135228
MLF2	8079
THNSL1	79896
GPM6B	2824
RHO	6010
TOMM6	29964
FBLN5	10516
GCKR	2646
PRR11	55771
RNF8	9025
MARCH5	54708
ELFN2	114794
SMARCA2	6595
CEP72	55722
B4GALT7	11285
C15ORF17	NA
IPO11	51194
HSD17B2	3294
GRIK1	2897
SCN11A	11280
ANKZF1	55139
TINAG	27283
MTCH1	23787
CACNB4	785
AKR1B15	441282
NDST1	3340
CENPO	79172
UBR5	51366
ATF6B	1388
C22ORF46	NA
PRDX3	10935
SGCD	6444
TAF1A	9015
USP14	9097
TFRC	7037
GAS2L1	10634
ZNF766	90321
TMEM57	55219
CCDC163P	126661
TMPRSS13	84000
C1ORF104	NA
CYP2W1	54905
FUCA1	2517
FER1L6	654463
FAM110C	642273
PMS2L3	5387
WNT11	7481
ZKSCAN4	387032
C1ORF133	NA
IQCD	115811
SELL	6402
FAM55C	91775
MFGE8	4240
PDCL3	79031
NOP56	10528
GATAD2B	57459
NAT10	55226
PCMT1	5110
EDEM1	9695
WDYHV1	55093
HIF1AN	55662
CCR9	1238
CCDC69	26112
HSF4	3299
SMC1B	27127
C9ORF172	NA
TIMM50	92609
BDH1	622
HIST1H2BL	8340
PYROXD2	84795
CUEDC1	404093
TBXAS1	6916
KLK10	5655
LST-3TM12	338821
H1F0	3005
SLC12A9	56996
C1ORF74	NA
ZNF512	84450
C17ORF86	NA
MYBPC1	4604
ZNF207	7756
VKORC1	79001
PPPDE1	51029
PAPSS2	9060
PVRL1	5818
EDIL3	10085
FLJ36031	NA
RFPL4B	442247
RHBDF2	79651
SPATA18	132671
TEC	7006
TMEM101	84336
COX19	90639
KCNN1	3780
POLR1A	25885
DCTD	1635
RBM24	221662
SLC22A5	6584
HEATR2	54919
C17ORF85	NA
DOM3Z	1797
HADH	3030
ATXN7L2	127002
TIPARP	25976
MGMT	4255
POLE2	5427
PFKFB2	5208
PPP2R2D	55844
ITGA2	3673
CDKN2AIPNL	91368
IGF2	3481
WNT3A	89780
IGF2BP3	10643
CD79A	973
UGT2B10	7365
C15ORF41	NA
RALYL	138046
ALMS1	7840
SIGLEC5	8778
CAMK2N2	94032
KLHL36	79786
ATOH7	220202
C7ORF63	NA
DKC1	1736
NACC1	112939
PREP	5550
RNPC3	55599
LEAP2	116842
VAX2	25806
GCHFR	2644
PIM3	415116
SF4	57794
FNDC4	64838
PID1	55022
ERI2	112479
RFC3	5983
ZCCHC24	219654
NF2	4771
DLK2	65989
ENC1	8507
FOXD3	27022
SLC37A4	2542
SLC3A1	6519
LMNA	4000
CLEC16A	23274
ART4	420
ARSF	416
NAMPT	10135
C10ORF57	NA
FAM35B2	439965
LOC153684	153684
EFCAB1	79645
CKS2	1164
HERPUD1	9709
FZD1	8321
ZFYVE26	23503
LDLRAD1	388633
MCCC2	64087
ITSN1	6453
LOC80154	NA
SNX11	29916
HMGN4	10473
ANKRD37	353322
C4ORF21	NA
TPRG1	285386
PLA2G4A	5321
ALDOB	229
TIGD3	220359
SPG7	6687
RSPH10B2	728194
ACOT1	641371
FGA	2243
MRPS21	54460
PSMB4	5692
HDC	3067
NRM	11270
FLT3	2322
XAGE1D	653067
C1ORF38	NA
TTPAL	79183
HHIPL2	79802
ZSWIM1	90204
PLD1	5337
MBNL2	10150
ALDH5A1	7915
UNC13A	23025
RCOR3	55758
TSC2	7249
RHEBL1	121268
CANX	821
UBAP2	55833
SMARCE1	6605
SLC6A9	6536
PRSS53	339105
SAAL1	113174
C9ORF150	NA
RNF220	55182
PKD1	5310
C6ORF125	NA
FAM83B	222584
TTC35	9694
STC1	6781
PTPRS	5802
C4ORF42	NA
EBNA1BP2	10969
HDAC5	10014
SLC27A2	11001
LINGO1	84894
POU6F2	11281
TMEM53	79639
SIRT5	23408
C5ORF27	NA
MAP3K9	4293
DICER1	23405
MEF2D	4209
LYSMD1	388695
ZNF607	84775
DCAF8L2	347442
KATNB1	10300
ATG5	9474
ESCO2	157570
ENPEP	2028
KIAA1644	85352
REEP2	51308
APOC1P1	342
SLC25A16	8034
POGZ	23126
ZMYND10	51364
UBB	7314
ANKRD46	157567
MAP4K4	9448
HCN2	610
C8ORF44	NA
NUDT6	11162
SHARPIN	81858
KHK	3795
BCAP31	10134
HIST1H3B	8358
BHLHE40	8553
C21ORF82	NA
CPOX	1371
IL13RA1	3597
GPR107	57720
FAM86C	55199
BANF2	140836
BHLHE22	27319
OLFM1	10439
THAP8	199745
PGC	5225
MURC	347273
PPP1R16A	84988
CD300E	342510
C10ORF26	NA
CKAP4	10970
SLC25A25	114789
NME2	4831
SCN4B	6330
INHBC	3626
CYP1A1	1543
USP44	84101
CES8	283848
AKAP3	10566
ZBTB10	65986
GLUD2	2747
CES3	23491
SLC38A4	55089
LOC81691	81691
FAM65B	9750
SLC17A2	6569
LECT2	3950
HPX	3263
CD207	50489
H2AFY	9555
BHMT	635
TPRG1L	127262
ACACA	31
LASS5	91012
MYO3A	53904
CFL1	1072
SEMA6D	80031
EPS15L1	58513
PLA2G12A	81579
SOX13	9580
ELAVL2	1993
HIST1H4E	8367
THOC2	57187
CMYA5	202333
GLP1R	2740
C7ORF47	NA
TCFL5	10732
NUP62	23636
ST8SIA3	51046
ZNF628	89887
ERCC3	2071
CYTH2	9266
HERC3	8916
LAP3	7852
PRKD2	25865
RBMXL1	494115
PALM3	342979
TMEM209	84928
OAF	220323
PHF14	9678
DNM1L	10059
BBS4	585
UBD	10537
RNF31	55072
CASKIN1	57524
JUND	3727
UNC13D	201294
PRICKLE2	166336
OSBPL11	114885
ARHGEF12	23365
RGS2	5997
STOML1	9399
CDADC1	81602
PLEKHA8	84725
LRCH1	23143
HIST1H3J	8356
CAMK2D	817
ECHDC1	55862
RGS18	64407
ADAMTSL3	57188
XPO6	23214
BTBD12	84464
SLC25A19	60386
LONP2	83752
IGFBP1	3484
RBP5	1381
CDKN2AIP	55602
C11ORF1	NA
METTL5	29081
DUSP28	285193
CC2D1B	200014
TTC39A	22996
LIMK1	3984
TGFBR3	7049
FBXL22	283807
GPATCH1	55094
PRKCB	5579
FGD2	56246
NPBWR1	2831
KCNK6	9424
PPARGC1A	10891
GALNT14	79623
RNF144B	255488
SOX12	6666
PPAPDC2	403313
NCOR2	9612
PIK3AP1	118788
PIGM	93183
TBX4	9496
UBN1	29855
FAM171A2	284069
MATN3	4148
NKAP	79576
C22ORF23	NA
U2AF2	11338
SPIRE2	84501
C10ORF108	NA
ARL6IP1	23204
SIGLEC16	400709
FRS3	10817
ECM2	1842
SEPP1	6414
CA13	377677
PDCD11	22984
DOCK3	1795
NKX3-2	579
CYP8B1	1582
GPR158	57512
CACNA1S	779
PRUNE	58497
QKI	9444
FAM167B	84734
FXYD6	53826
XPR1	9213
AOC3	8639
ZBTB2	57621
ABHD15	116236
AKT1	207
ZNF706	51123
C1ORF182	NA
CCNL1	4171
CALML3	810
LIPC	3990
C17ORF61	NA
NCOA7	135112
SERPINA3	12
ADAM21	8747
KCNK3	3777
RFT1	55065
LAS1L	81887
MAPK12	6300
LATS2	26524
EIF3B	8662
TPST1	8460
C15ORF34	NA
GALC	2581
KLF12	11278
ATMIN	23300
C17ORF58	NA
GRIN2B	2904
ZNF605	100289635
USP49	25862
BUB3	9184
CCDC158	339965
ZFP3	124961
EIF3D	8664
BRD8	10902
RBM15B	29890
SLC17A3	10786
C1QL4	338761
DCAF4L1	285429
MAPKBP1	23005
ORM2	5005
CLEC3B	7123
RPS6KA4	8986
NIN	51199
LOC100302650	NA
ARAP2	116984
GBP1	2633
HIVEP1	3096
PXMP2	5827
CYP2R1	120227
IL4R	3566
COPS7B	64708
SMEK3P	139420
GSK3A	2931
LOC400927	400927
NT5E	4907
ARRDC4	91947
C1QC	714
HEATR6	63897
KIAA0196	9897
PAEP	5047
SLC14A1	6563
PLEKHH2	130271
DGKE	8526
FBXO32	114907
ABHD2	11057
LGI1	9211
C3ORF65	NA
ARMC9	80210
IFT81	28981
HDAC4	9759
POP4	10775
FCHO1	23149
DSCR8	84677
TMEM136	219902
RPL23AP7	118433
TMCO3	55002
SLC39A3	29985
PPM1K	152926
LAMA2	3908
HOXA11AS	221883
C20ORF96	NA
MAP4	4134
CPEB4	80315
