gene.symbol	gene.entrezid
EEF1B2	1933
EEF1D	1936
EEF1E1	9521
EEF1G	1937
EEF2K	29904
EEF2	1938
EEFSEC	60678
EEPD1	80820
EFCAB10	100130771
EFCAB1	79645
EFCAB3	146779
EFCAB4B	84766
EFCAB6	64800
EFEMP1	2202
EFEMP2	30008
EFHA1	221154
EFHA2	286097
EFHB	151651
EFHC1	114327
EFHD1	80303
EFHD2	79180
EFNA1	1942
EFNA2	1943
EFNA3	1944
EFNA4	1945
EFNA5	1946
EFNB1	1947
EFNB2	1948
EFNB3	1949
EFR3A	23167
EFR3B	22979
EFS	10278
EFTUD1	79631
EFTUD2	9343
EGFL7	51162
EGFL8	80864
EGFLAM	133584
EGFR	1956
EGF	1950
EGLN1	54583
EGLN2	112398
EGLN3	112399
EGOT	100126791
EGR1	1958
EGR2	1959
EGR3	1960
EHBP1	23301
EHD1	10938
EHD2	30846
EHD3	30845
EHHADH	1962
EHMT1	79813
EHMT2	10919
EI24	9538
EID1	23741
EID2B	126272
EID2	163126
EID3	493861
EIF1AD	84285
EIF1B	10289
EIF1	10209
EIF2AK1	5610
EIF2AK2	5610
EIF2AK3	9451
EIF2B2	8892
EIF2B3	8891
EIF2B4	8890
EIF2B5	8893
EIF2C1	26523
EIF2C2	27161
EIF2C4	192670
EIF2S1	1965
EIF2S2	8894
EIF2S3	1968
EIF3A	3692
EIF3B	8662
EIF3CL	8663
EIF3C	8663
EIF3D	8664
EIF3E	3646
EIF3F	8665
EIF3G	8666
EIF3H	8667
EIF3I	8668
EIF3J	8669
EIF3K	27335
EIF3L	51386
EIF3M	10480
EIF4A1	1973
EIF4A2	1974
EIF4A3	9775
EIF4B	1975
EIF4E1B	253314
EIF4E2	9470
EIF4E3	317649
EIF4EBP1	1978
EIF4EBP2	1979
EIF4ENIF1	56478
EIF4E	1977
EIF4G1	1981
EIF4G2	1982
EIF4G3	8672
EIF5A2	56648
EIF5AL1	143244
EIF5A	1984
EIF5B	9669
EIF6	3692
ELAC1	55520
ELANE	1991
ELAVL1	1994
ELAVL2	1993
ELAVL3	1995
ELF2	1998
ELF3	1999
ELF4	2000
ELF5	2001
ELFN1	392617
ELFN2	114794
ELK1	2002
ELK3	2004
ELK4	2005
ELL2	22936
ELL3	80237
ELMO1	9844
ELMO2	63916
ELMO3	79767
ELMOD2	255520
ELMOD3	84173
ELOF1	84337
ELOVL1	64834
ELOVL3	83401
ELOVL6	79071
ELOVL7	79993
ELP2	55250
ELP3	55140
ELSPBP1	64100
ELTD1	64123
EMCN	51705
EMD	2010
EME1	146956
EME2	197342
EMG1	10436
EMILIN1	11117
EMILIN2	84034
EMILIN3	79812
EML1	2009
EML2	24139
EML3	256364
EML5	161436
EML6	400954
EMP1	2012
EMP2	2013
EMR1	2015
EMR3	84658
EMR4P	326342
EMX1	2016
EMX2OS	196047
EMX2	2018
EN2	2020
ENAH	55740
ENAM	10117
ENC1	8507
ENDOD1	23052
ENDOG	2021
ENDOU	8909
ENGASE	64772
ENG	2022
ENKUR	219670
ENO2	2026
ENOPH1	58478
ENOSF1	55556
ENPEP	2028
ENPP1	5167
ENPP2	5168
ENPP3	5169
ENPP5	59084
ENPP6	133121
ENPP7	339221
ENSA	2029
ENTHD1	150350
ENTPD1	953
ENTPD4	9583
ENTPD6	955
ENTPD7	57089
ENTPD8	377841
ENY2	56943
EOMES	8320
EPAS1	2034
EPB41L1	2036
EPB41L2	2037
EPB41L3	23136
EPB41L4A	64097
EPB41L4B	54566
EPB42	2038
EPB49	2039
EPC1	80314
EPC2	26122
EPCAM	4072
EPDR1	54749
EPGN	255324
EPHA10	284656
EPHA1	2041
EPHA2	1969
EPHA4	2043
EPHA5	2044
EPHA6	285220
EPHA7	2045
EPHA8	2046
EPHB1	2047
EPHB2	2048
EPHB6	2051
EPHX1	2052
EPHX2	2053
EPHX3	79852
EPM2AIP1	9852
EPM2A	7957
EPN1	29924
EPN3	55040
EPOR	2057
EPO	2056
EPPK1	83481
EPR1	NA
EPRS	2058
EPS15L1	58513
EPS15	2060
EPS8L1	54869
EPS8L2	64787
EPS8	2059
EPSTI1	94240
EPT1	85465
EPYC	1833
ERAL1	26284
ERAP1	51752
ERBB2IP	55914
ERBB2	2064
ERBB3	2065
ERC2	26059
ERCC1	2067
ERCC2	2068
ERCC4	2072
ERCC5	2073
ERCC6L	54821
EREG	2069
ERGIC1	57222
ERGIC2	51290
ERGIC3	51614
ERG	2078
ERH	2079
ERI2	112479
ERI3	79033
ERICH1	157697
ERLEC1	27248
ERLIN1	10613
ERMAP	114625
ERMN	57471
ERMP1	79956
ERN2	10595
ERO1LB	56605
ERO1L	30001
ERP27	121506
ERP29	10961
ERRFI1	54206
ERVFRDE1	405754
ESAM	90952
ESCO1	114799
ESCO2	157570
ESD	2098
ESM1	11082
ESPL1	9700
ESPNL	339768
ESPNP	284729
ESPN	83715
ESR1	2099
ESR2	2100
ESRP1	54845
ESRP2	80004
ESRRB	2103
ESX1	80712
ESYT1	23344
ESYT2	57488
ESYT3	83850
ETFA	2108
ETFB	2109
ETFDH	2110
ETHE1	23474
ETNK1	55500
ETNK2	55224
ETS1	2113
ETS2	2114
ETV1	2115
ETV2	2116
ETV3L	440695
ETV5	2119
ETV7	51513
EVC2	132884
EVC	2121
EVI2A	2123
EVI2B	2124
EVI5L	115704
EVI5	7813
EVL	51466
EVPL	2125
EVX2	344191
EWSR1	2130
EXD1	161829
EXD2	55218
EXO1	9156
EXOC1	23265
EXOC2	55770
EXOC3L2	90332
EXOC3	11336
EXOC6B	23233
EXOC6	54536
EXOC7	23265
EXOC8	149371
EXOG	9941
EXOSC1	51013
EXOSC2	23404
EXOSC3	51010
EXOSC4	54512
EXOSC5	56915
EXOSC9	5393
EXTL2	2135
EXTL3	2137
EYA1	2138
EYA2	2139
EYA4	2070
EYS	346007
EZH1	2145
EZH2	2146
EZR	7430
F10	2159
F11R	50848
F12	2161
F13A1	2162
F13B	2165
F2RL2	2151
F2RL3	9002
F2R	2149
F2	2147
F3	1272
F5	2153
F7	2155
F8A1	8263
F8	2157
FA2H	79152
FAAH2	158584
FAAH	2166
FABP12	646486
FABP1	2168
FABP4	2167
FABP5L3	220832
FABP5	2171
FABP6	2172
FABP7	2173
FABP9	646480
FADD	8772
FADS2	9415
FADS3	3995
FADS6	3992
FAF2	23197
FAHD1	81889
FAHD2A	51011
FAH	2175
FAIM3	9214
FAM100A	124402
FAM101B	359845
FAM102A	399665
FAM102B	284611
FAM103A1	83640
FAM104A	84923
FAM104B	90736
FAM105B	90268
FAM106A	80039
FAM106C	100129396
FAM107A	11170
FAM108C1	58489
FAM109A	144717
FAM109B	150368
FAM10A4	6767
FAM110A	83541
FAM110B	90362
FAM110C	642273
FAM111A	63901
FAM111B	374393
FAM114A1	92689
FAM114A2	10827
FAM115A	9747
FAM115C	285966
FAM116A	201627
FAM116B	414918
FAM117A	81558
FAM117B	150864
FAM118A	55007
FAM119A	151194
FAM119B	25895
FAM120AOS	158293
FAM120A	23196
FAM120B	84498
FAM122A	116224
FAM122B	159090
FAM122C	159091
FAM123C	205147
FAM124A	220108
FAM124B	79843
FAM125A	93343
FAM125B	89853
FAM126A	84668
FAM127A	8933
FAM128A	653784
FAM128B	80097
FAM129A	116496
FAM129B	64855
FAM131A	131408
FAM131B	9715
FAM134A	79137
FAM134C	162427
FAM135A	57579
FAM136A	84908
FAM136B	387071
FAM138B	654412
FAM138D	677784
FAM138F	641702
FAM13AOS	285512
FAM13A	10144
FAM13B	51306
FAM13C	220965
FAM149A	25854
FAM149B1	317662
FAM150B	285016
FAM151A	338094
FAM151B	167555
FAM153A	285596
FAM153B	202134
FAM155A	728215
FAM155B	27112
FAM156A	29057
FAM157B	100132403
FAM158A	51016
FAM159A	348378
FAM160A2	84067
FAM160B1	57700
FAM160B2	64760
FAM161B	145483
FAM162A	26355
FAM162B	221303
FAM163A	148753
FAM163B	642968
FAM164A	51101
FAM166B	730112
FAM168B	130074
FAM169A	26049
FAM170B	170370
FAM171A1	221061
FAM171A2	284069
FAM172A	83989
FAM173A	65990
FAM173B	134145
FAM174A	345757
FAM174B	400451
FAM175A	84142
FAM175B	23172
FAM176A	84141
FAM176B	55194
FAM177A1	283635
FAM178A	55719
FAM179A	165186
FAM179B	23116
FAM180A	389558
FAM180B	399888
FAM181A	90050
FAM181B	220382
FAM182A	284800
FAM182B	728882
FAM183A	440585
FAM184A	79632
FAM186A	121006
FAM186B	84070
FAM187B	148109
FAM188A	80013
FAM188B	84182
FAM189A1	23359
FAM189A2	9413
FAM189B	10712
FAM18A	780776
FAM18B	51030
FAM190A	401145
FAM190B	54462
FAM192A	80011
FAM193B	54540
FAM194B	220081
FAM195A	84331
FAM196A	642938
FAM196B	100131897
FAM197Y2	252946
FAM199X	139231
FAM19A1	407738
FAM19A2	338811
FAM19A3	284467
FAM19A5	25817
FAM200A	221786
FAM200B	285550
FAM20A	54757
FAM20B	9917
FAM20C	56975
FAM21A	253725
FAM21B	387680
FAM21C	253725
FAM23A	653567
FAM24A	118670
FAM25A	643161
FAM25B	100132929
FAM26D	221301
FAM26F	441168
FAM27A	100132948
FAM27C	100132948
FAM27L	284123
FAM32A	26017
FAM35A	54537
FAM36A	116228
FAM38A	9780
FAM3B	54097
FAM3D	131177
FAM40A	85369
FAM40B	57464
FAM41AY1	340618
FAM41C	284593
FAM43A	131583
FAM46A	55603
FAM46B	115572
FAM47A	158724
FAM47B	170062
FAM47C	442444
FAM47E	100129583
FAM48B1	170067
FAM48B2	170067
FAM49A	81553
FAM49B	51571
FAM50A	9130
FAM50B	26240
FAM53A	152877
FAM53C	51307
FAM54A	113115
FAM54B	56181
FAM55A	120400
FAM55B	120406
FAM55D	54827
FAM57A	79850
FAM57B	83723
FAM58A	92002
FAM59A	64762
FAM5B	57795
FAM63A	55793
FAM63B	54629
FAM64A	54478
FAM65A	79567
FAM65B	9750
FAM65C	140876
FAM66A	100133172
FAM66C	440078
FAM66D	100132923
FAM66E	100128890
FAM69A	388650
FAM69B	138311
FAM69C	125704
FAM70A	55026
FAM70B	348013
FAM71A	149647
FAM71B	153745
FAM71C	196472
FAM71D	161142
FAM71E1	112703
FAM71F1	84691
FAM71F2	346653
FAM72A	729533
FAM72B	653820
FAM72D	728833
FAM73A	374986
FAM73B	84895
FAM74A1	401507
FAM74A3	728495
FAM74A4	401508
FAM75A2	647060
FAM75A3	727830
FAM75A5	727905
FAM75A6	389730
FAM75C1	441452
FAM76A	199870
FAM7A2	100288380
FAM7A3	89837
FAM81A	145773
FAM82A1	151393
FAM82B	51115
FAM83A	84985
FAM83D	81610
FAM83E	54854
FAM83F	113828
FAM83G	644815
FAM83H	286077
FAM84B	157638
FAM86A	196483
FAM86B1	85002
FAM86B2	653333
FAM86C	55199
FAM86D	692099
FAM89A	375061
FAM89B	23625
FAM8A1	51439
FAM91A1	157769
FAM92A1	137392
FAM92B	339145
FAM95B1	100133036
FAM96A	84191
FAM98A	25940
FAM98B	283742
FAM98C	147965
FAM99A	387742
FAM99B	100132464
FAM9A	171482
FAM9C	171484
FANCA	2175
FANCB	2187
FANCC	2176
FANCD2	2177
FANCE	2178
FANCF	2188
FANCG	2189
FANCI	55215
FANCL	55120
FANK1	92565
FAP	1056
FAR1	84188
FAR2	55711
FARP1	10160
FARSA	2193
FARSB	10056
FASTKD1	79675
FASTKD2	22868
FASTKD3	79072
FASTKD5	60493
FASTK	10922
FAS	355
FAT1	2195
FAT2	2196
FAT3	120114
FAT4	79633
FBLL1	345630
FBLN1	2192
FBLN2	2199
FBLN5	10516
FBLN7	129804
FBN2	2201
FBP1	2203
FBRS	64319
FBXL12	54850
FBXL14	144699
FBXL15	79176
FBXL16	146330
FBXL17	64839
FBXL19	54620
FBXL20	84961
FBXL21	26223
FBXL22	283807
FBXL2	25827
FBXL3	26224
FBXL4	26235
FBXL5	26234
FBXL6	26233
FBXO10	26267
FBXO11	80204
FBXO16	157574
FBXO17	115290
FBXO21	23014
FBXO22OS	692224
FBXO22	26263
FBXO25	26260
FBXO27	126433
FBXO28	23219
FBXO2	26232
FBXO31	79791
FBXO32	114907
FBXO33	254170
FBXO40	51725
FBXO41	150726
FBXO42	54455
FBXO43	286151
FBXO44	93611
FBXO45	200933
FBXO46	23403
FBXO48	554251
FBXO5	26271
FBXO6	26270
FBXO7	25793
FBXO8	26269
FBXO9	26268
FBXW12	285231
FBXW4	6468
FBXW7	55294
FBXW8	26259
FBXW9	84261
FCAMR	83953
FCER1A	2205
FCER1G	2207
FCER2	2208
FCGBP	8857
FCGR1A	2209
FCGR1B	2210
FCGR1C	100132417
FCGR2A	2212
FCGR3A	2214
FCGRT	2217
FCHO2	115548
FCHSD1	89848
FCN1	2219
FCN2	2220
FCN3	8547
FCRL3	115352
FCRL4	83417
FCRL6	343413
FCRLA	84824
FCRLB	127943
FDFT1	2222
FDPSL2A	619190
FDPS	2224
FDX1L	112812
FDX1	2230
FDXACB1	91893
FDXR	2232
FECH	2235
FEM1B	10116
FEN1	2237
FER1L4	80307
FER1L5	90342
FER1L6	654463
FERMT1	55612
FERMT2	10979
FERMT3	83706
FER	2241
FES	2242
FETUB	26998
FEZ1	9638
FEZ2	9637
FEZF1	389549
FEZF2	55079
FFAR3	2865
FGA	2243
FGD1	2245
FGD2	56246
FGD3	89846
FGD4	121512
FGD5	152273
FGD6	55785
FGF10	2255
FGF11	2256
FGF12	2257
FGF13	2258
FGF14	2259
FGF16	8823
FGF17	8822
FGF19	9965
FGF1	2246
FGF20	26281
FGF21	26291
FGF2	2247
FGF3	2248
FGF5	2250
FGF7	2252
FGF8	2253
FGF9	2254
FGFBP1	9982
FGFBP2	83888
FGFBP3	143282
FGFR1OP2	26127
FGFR1OP	11116
FGFR1	2260
FGFR2	2263
FGFR3	2261
FGFR4	2264
FGFRL1	53834
FGGY	55277
FGL1	2267
FGL2	10875
FGR	2268
FHAD1	114827
FHDC1	85462
FHIT	2272
FHL1	2273
FHL5	6813
FHOD3	80206
FH	2271
FIBCD1	84929
FIBIN	387758
FIBP	9158
FICD	11153
FIG4	9896
FIGF	2277
FIGLA	344018
FIGNL1	63979
FIGNL2	401720
FIGN	55137
FILIP1L	11259
FILIP1	27145
FIP1L1	81608
FITM1	161247
FIZ1	84922
FJX1	24147
FKBP10	60681
FKBP11	51303
FKBP14	55033
FKBP15	23307
FKBP1A	2280
FKBP1B	2281
FKBP2	2286
FKBP3	2287
FKBP4	2288
FKBP5	2289
FKBP7	51661
FKBPL	63943
FKRP	79147
FKSG29	100131561
FKSG73	440888
FKSG83	387316
FKTN	2218
FLAD1	80308
FLCN	201163
FLG2	388698
FLG	2260
FLI1	2313
FLJ10038	55056
FLJ10213	NA
FLJ10357	NA
FLJ11235	NA
FLJ12825	440101
FLJ13197	NA
FLJ14107	NA
FLJ22536	NA
FLJ23867	200058
FLJ25328	NA
FLJ25363	NA
FLJ25758	497049
FLJ26850	400710
FLJ32063	NA
FLJ33360	401172
FLJ33630	NA
FLJ34503	285759
FLJ35024	NA
FLJ35776	NA
FLJ36000	284124
FLJ36031	NA
FLJ36777	730971
FLJ37453	729614
FLJ37543	NA
FLJ39582	NA
FLJ39609	NA
FLJ39653	NA
FLJ40292	NA
FLJ40330	NA
FLJ40434	NA
FLJ40504	NA
FLJ40852	NA
FLJ42289	NA
FLJ42393	401105
FLJ42709	NA
FLJ42875	NA
FLJ43390	NA
FLJ43663	NA
FLJ43950	NA
FLJ44054	NA
FLJ44082	NA
FLJ44635	392490
FLJ45079	400624
FLJ45244	NA
FLJ45340	NA
FLJ45445	NA
FLJ45983	NA
FLJ46111	NA
FLJ46321	NA
FLJ90757	NA
FLNA	2316
FLNB	2317
FLNC	2318
FLOT1	10211
FLRT2	23768
FLRT3	23767
FLT1	2321
FLT3LG	2323
FLT3	2322
FLT4	2324
FLVCR1	28982
FLVCR2	55640
FLYWCH1	84256
FLYWCH2	114984
FMN1	342184
FMN2	56776
FMNL2	114793
FMO1	2326
FMO2	2327
FMO3	2328
FMO4	2329
FMO5	2330
FMO6P	388714
FMO9P	116123
FMOD	2331
FMR1NB	158521
FMR1	2332
FN1	2335
FN3KRP	79672
FN3K	64122
FNBP1L	54874
FNBP4	23360
FNDC1	84624
FNDC3A	22862
FNDC4	64838
FNDC5	252995
FNDC8	54752
FNIP2	57600
FNTB	2342
FOLH1	2346
FOLR1	2348
FOLR2	2350
FOLR3	2352
FOSB	2354
FOSL1	8061
FOS	2353
FOXA1	3169
FOXA3	3171
FOXC1	2296
FOXC2	2303
FOXD1	2297
FOXD2	2306
FOXD3	27022
FOXD4L1	200350
FOXD4L2	286380
FOXD4L3	286380
FOXD4L5	653427
FOXD4L6	653404
FOXD4	2298
FOXE1	2304
FOXE3	2301
FOXG1	2290
FOXH1	8928
FOXI1	2299
FOXI2	399823
FOXJ1	2302
FOXJ2	55810
FOXJ3	22887
FOXK1	221937
FOXK2	3607
FOXM1	2305
FOXN2	3344
FOXN3	1112
FOXN4	121643
FOXO1	2308
FOXO3B	2310
FOXO3	2309
FOXO4	4303
FOXP2	93986
FOXP3	50943
FOXP4	116113
FOXR2	139628
FOXRED1	55572
FOXRED2	80020
FOXS1	2307
FPGT	8790
FPR1	2357
FPR3	2359
FRAS1	80144
FRAT2	23401
FREM1	158326
FREM2	341640
FRG1B	284802
FRG1	2483
FRG2B	441581
FRG2	448831
FRK	2444
FRMD1	79981
FRMD3	257019
FRMD4A	55691
FRMD4B	23150
FRMD6	122786
FRMD8	83786
FRMPD1	22844
FRMPD2	143162
FRMPD4	9758
FRRS1	391059
FRS2	10818
FRS3	10817
FRYL	285527
FRY	10129
FRZB	2487
FSCB	84075
FSCN3	29999
FSD1L	83856
FSD1	79187
FSHB	2488
FSIP1	161835
FSTL1	11167
FSTL3	10272
FSTL4	23105
FST	10468
FTHL17	53940
FTLP10	100130017
FTMT	94033
FTO	79068
FTSJ1	24140
FTSJ2	29960
FTSJ3	117246
FTSJD1	55783
FTSJD2	23070
FUBP1	8880
FUBP3	8939
FUCA1	2517
FUCA2	2519
FUNDC1	139341
FUS	2521
FUT10	84750
FUT1	2523
FUT2	2524
FUT3	2525
FUT4	2526
FUT6	2528
FUT7	2529
FUT8	2530
FUT9	10690
FXN	2395
FXR1	8087
FXYD1	5348
FXYD2	486
FXYD3	5349
FXYD4	53828
FXYD6	53826
FYB	2533
FYCO1	79443
FYN	2534
FYTTD1	84248
FZD10	11211
FZD1	8321
FZD2	2535
FZD3	7976
FZD4	8322
FZD5	7855
FZD7	8324
FZD8	8325
FZD9	8326
FZR1	51343
G0S2	50486
G2E3	55632
G3BP1	10146
G3BP2	9908
G6PC2	57818
G6PC3	92579
G6PD	2539
GAA	2548
GAB1	2549
GAB2	9846
GAB3	139716
GAB4	128954
GABARAPL1	23710
GABARAPL2	11345
GABARAPL3	23766
GABARAP	11337
GABBR1	2550
GABPA	2551
GABPB1	2553
GABPB2	2553
GABRA1	2554
GABRA2	2555
GABRA3	2556
GABRA4	2557
GABRA5	2558
GABRA6	2559
GABRB1	2560
GABRB3	2562
GABRD	2563
GABRE	2564
GABRG1	2565
GABRG2	2566
GABRG3	2567
GABRP	2568
GABRQ	55879
GABRR1	2569
GABRR3	200959
GAD1	2571
GAD2	2572
GADD45A	1647
GADD45GIP1	90480
GADD45G	10912
GADL1	339896
GAGE12D	100132399
GAGE12F	100008586
GAGE12J	729396
GAGE13	645051
GAGE1	2543
GAGE2A	729447
GAGE2B	645037
GAGE2C	2574
GAGE2D	729408
GAGE2E	26749
GAGE4	2576
GAGE8	26749
GAK	2580
GAL3ST1	9514
GAL3ST2	64090
GAL3ST3	89792
GAL3ST4	79690
GALE	2582
GALK1	2584
GALNS	2588
GALNT10	55568
GALNT11	63917
GALNT12	79695
GALNT13	114805
GALNT1	2589
GALNT2	2590
GALNT4	8693
GALNT5	11227
GALNT6	11226
GALNT7	51809
GALNT8	26290
GALNT9	50614
GALNTL1	57452
GALNTL2	117248
GALNTL5	168391
GALNTL6	442117
GALP	85569
GALR1	2587
GALR2	8811
GALR3	8484
GALT	2592
GAL	51083
GAMT	2593
GANAB	23193
GANC	2595
GAN	8139
GAPDH	2597
GAPT	202309
GAPVD1	26130
GAR1	1258
GARNL3	84253
GARS	2617
GART	2618
GAS1	2619
GAS2L2	246176
GAS2L3	283431
GAS2	2620
GAS6	2621
GAS7	8522
GATA1	2623
GATA3	2625
GATA4	2626
GATA5	140628
GATA6	2627
GATAD1	57798
GATAD2A	54815
GATAD2B	57459
GATC	283459
GATM	2628
GATSL3	652968
GATS	352954
GBA2	57704
GBA3	57733
GBAP1	2630
GBA	2629
GBE1	2632
GBF1	8729
GBGT1	26301
GBP2	2634
GBP5	115362
GBP7	388646
GBX2	2637
GCAT	23464
GCC1	79571
GCC2	9648
GCG	2641
GCH1	2643
GCKR	2646
GCK	2645
GCLC	2729
GCLM	2730
GCM1	8521
GCNT2	2651
GCNT3	9245
GCNT4	51301
GCNT7	140687
GCOM1	81488
GCSH	2653
GDAP1	54332
GDAP2	54834
GDA	8034
GDE1	51573
GDF10	2662
GDF11	10220
GDF15	9518
GDF2	2658
GDF5	8200
GDF9	2661
GDI1	2664
GDI2	2665
GDNF	2668
GDPD1	284161
GDPD2	54857
GDPD4	220032
GDPD5	81544
GEFT	115557
GEMIN4	50628
GEMIN6	79833
GEMIN7	79760
GEMIN8P4	492303
GEM	2669
GEN1	348654
GET4	51608
GFAP	2670
GFER	2671
GFM1	85476
GFM2	84340
GFOD1	54438
GFPT1	2673
GFRA2	2675
GFRA3	2676
GFRA4	64096
GFRAL	389400
GGA1	26088
GGCT	79017
GGCX	2677
GGH	8836
GGNBP1	449520
GGPS1	9453
GGT3P	2679
GGT5	2687
GGT7	2686
GGT8P	645367
GGTA1	2681
GGTLC2	91227
GH1	2688
GH2	2689
GHITM	27069
GHRLOS	100126793
GHR	2690
GHSR	2693
GIF	2694
GIGYF1	64599
GIMAP1	170575
GIMAP2	26157
GIMAP4	55303
GIMAP5	55340
GIMAP6	474344
GIMAP7	168537
GIMAP8	155038
GINS1	9837
GINS2	51659
GINS3	64785
GINS4	84296
GIPC1	10755
GIPC2	54810
GIPR	2696
GIP	2695
GIT1	28964
GIT2	9815
GIYD2	79008
GJA3	2700
GJA4	2701
GJA8	2703
GJA9	57369
GJB2	2706
GJB3	2707
GJB5	2709
GJB7	375519
GJC2	57165
GJC3	349149
GJD3	125111
GK2	2585
GK3P	2713
GKAP1	80318
GKN1	56287
GKN2	200504
GK	2645
GLA	2717
GLB1L3	112937
GLB1	2720
GLCE	26035
GLDN	342035
GLE1	2733
GLG1	2734
GLI1	2735
GLI2	2736
GLIPR1L1	256710
GLIPR1L2	144321
GLIPR1	11010
GLIPR2	152007
GLIS1	148979
GLIS2	84662
GLIS3	169792
GLMN	11146
GLO1	2739
GLOD5	392465
GLP1R	2740
GLP2R	9340
GLRA3	8001
GLRA4	441509
GLRB	2743
GLRX2	51022
GLRX3	10539
GLRX5	51218
GLRX	2745
GLS	2744
GLT1D1	144423
GLT25D1	79709
GLT25D2	23127
GLT6D1	360203
GLT8D1	55830
GLT8D2	83468
GLTPD1	80772
GLTPD2	388323
GLTSCR1	29998
GLTSCR2	29997
GLUL	2752
GLYATL1	92292
GLYATL2	219970
GLYATL3	389396
GLYAT	10249
GLYCTK	132158
GLYR1	84656
GMCL1L	64396
GMCL1	64395
GMDS	2762
GMEB2	26205
GMFB	2764
GMFG	9535
GMIP	51291
GML	2765
GMPPA	29926
GMPPB	29925
GMPS	8833
GNA11	2767
GNA13	10672
GNAI1	2770
GNAI3	2773
GNAL	2774
GNAO1	2775
GNAQ	2776
GNASAS	149775
GNAS	2778
GNAT1	2779
GNAT2	2780
GNAT3	346562
GNAZ	2781
GNB1L	54584
GNB1	2782
GNB2L1	10399
GNB2	2783
GNB3	2784
GNB4	59345
GNB5	10681
GNE	10020
GNG11	2791
GNG12	55970
GNG13	51764
GNG2	54331
GNG3	2785
GNG4	2786
GNG5	2787
GNG7	2788
GNGT1	2792
GNL1	2794
GNL2	29889
GNL3L	54552
GNL3	26354
GNLY	10578
GNPAT	8443
GNPDA1	10007
GNPDA2	132789
GNPNAT1	64841
GNPTAB	79158
GNPTG	84572
GNRH1	2796
GNS	2799
GOLGA1	2800
GOLGA2P3	401634
GOLGA2	2801
GOLGA3	2802
GOLGA5	9950
GOLGA6B	55889
GOLGA6L10	647042
GOLGA6L1	283767
GOLGA6L5	374650
GOLGA6L9	440295
GOLGA7B	401647
GOLGA8A	23015
GOLGA8B	440270
GOLGA8C	729786
GOLGA8DP	100132979
GOLGA8F	100132565
GOLGA8G	283768
GOLGA9P	283796
GOLGB1	2804
GOLM1	51280
GOLPH3L	55204
GOLPH3	64083
GOLT1A	127845
GOLT1B	51026
GON4L	54856
GORAB	92344
GORASP1	64689
GORASP2	26003
GOSR1	9527
GOT1L1	137362
GOT1	2805
GOT2	2806
GP2	2813
GP5	2814
GPA33	10223
GPAA1	8733
GPAM	57678
GPAT2	150763
GPATCH2	55105
GPATCH4	54865
GPATCH8	23131
GPBAR1	151306
GPBP1L1	60313
GPBP1	65056
GPC1	2817
GPC2	221914
GPC3	2719
GPC4	2239
GPC5	2262
GPCPD1	56261
GPD1L	23171
GPD1	2819
GPD2	2820
GPER	2852
GPHA2	170589
GPHB5	122876
GPHN	10243
GPIHBP1	338328
GPI	2821
GPKOW	27238
GPLD1	2822
GPM6A	2823
GPM6B	2824
GPN1	11321
GPN2	54707
GPNMB	10457
GPR101	83550
GPR107	57720
GPR109A	338442
GPR109B	8843
GPR110	266977
GPR111	222611
GPR112	139378
GPR113	165082
GPR114	221188
GPR115	221393
GPR116	221395
GPR120	338557
GPR123	84435
GPR124	25960
GPR125	166647
GPR126	57211
GPR12	2835
GPR132	29933
GPR133	283383
GPR135	64582
GPR137B	7107
GPR137C	283554
GPR137	56834
GPR139	124274
GPR141	353345
GPR142	350383
GPR143	4935
GPR144	347088
GPR146	115330
GPR148	344561
GPR149	344758
GPR153	387509
GPR155	151556
GPR156	165829
GPR158	57512
GPR15	2838
GPR160	26996
GPR162	27239
GPR172A	79581
GPR172B	55065
GPR173	54328
GPR179	440435
GPR17	2840
GPR182	11318
GPR18	2841
GPR19	2842
GPR1	2825
GPR31	2853
GPR34	2857
GPR37L1	9283
GPR37	2861
GPR39	2863
GPR44	11251
GPR45	11250
GPR50	9248
GPR52	9293
GPR55	9290
GPR56	9289
GPR62	118442
GPR64	10149
GPR65	8477
GPR68	8111
GPR75	10936
GPR77	27202
GPR78	27201
GPR81	27198
GPR82	27197
GPR83	10888
GPR84	53831
GPR87	53836
GPR88	54112
GPR89A	653519
GPR89B	51463
GPR89C	51463
GPR97	222487
GPRASP1	9737
GPRASP2	114928
GPRC5A	9052
GPRC5B	51704
GPRIN1	114787
GPRIN2	9721
GPRIN3	285513
GPS1	2873
GPSM2	29899
GPSM3	63940
GPT2	84706
GPT	1798
GPX2	2877
GPX3	2878
GPX4	2879
GPX5	2880
GPX6	2882
GPX8	493869
GRAMD1A	57655
GRAMD1C	54762
GRAMD2	196996
GRAMD3	65983
GRAP2	9402
GRAPL	400581
GRAP	10750
GRASP	160622
GRB10	2887
GRB2	2885
GRB7	2886
GREB1L	80000
GREB1	9687
GREM1	26585
GREM2	64388
GRHL2	79977
GRHL3	57822
GRIA1	2890
GRIA3	2892
GRIA4	2893
GRID1	2894
GRIK1	2897
GRIK3	2899
GRIK4	2900
GRIK5	2901
GRIN2A	2903
GRIN2B	2904
GRIN2D	2906
GRIN3A	116443
GRIN3B	116444
GRINA	2907
GRINL1A	81488
GRIP1	10499
GRIP2	80852
GRIPAP1	56850
GRK1	6011
GRK5	2869
GRK6	2870
GRM2	2912
GRM3	2913
GRM4	2914
